# Son Güncelleme: 03.07.2026 18:52:15
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
03.07.2026  BRYAT          AL          1910,00     0.1198      1.3951      11.6474     Para girişi var, hacim güçlü destek sağlıyor                          
03.07.2026  SUMAS          AL          380,00      4.2812      19.8680     4.6407      Para girişi var, hacim güçlü destek sağlıyor                          
03.07.2026  SEGMN          AL          54,55       4.3042      10.6936     2.4844      Para girişi var, hacim güçlü destek sağlıyor                          
03.07.2026  POLTK          AL          5650,00     6.7171      10.3038     1.5340      Yükseliş hacimle destekleniyor                                        
03.07.2026  AKHAN          AL          34,56       0.4399      0.5951      1.3528      Yükseliş hacimle destekleniyor                                        
03.07.2026  ONRYT          AL          69,85       1.5815      1.7395      1.0999      Orta düzey destek, yükseliş uyumlu ama zayıf                          
03.07.2026  OSMEN          AL          8,58        -0.8086     -0.8884     1.0987      AL sinyali riskli – para çıkışı var                                   
03.07.2026  BEYAZ          AL          26,06       -0.0792     -0.0816     1.0301      AL sinyali riskli – para çıkışı var                                   
03.07.2026  MOGAN          AL          15,50       -0.2523     -0.2387     0.9459      AL sinyali riskli – para çıkışı var                                   
03.07.2026  JANTS          AL          16,81       2.2138      1.8260      0.8248      Orta düzey destek, yükseliş uyumlu ama zayıf                          
03.07.2026  OYLUM          AL          8,10        -0.3136     -0.2557     0.8154      AL sinyali riskli – para çıkışı var                                   
03.07.2026  EMKEL          AL          19,87       4.9326      3.7823      0.7668      Yükseliş hacimle destekleniyor                                        
03.07.2026  TMSN           AL          89,55       1.1595      0.8779      0.7572      Yükseliş hacimle destekleniyor                                        
03.07.2026  ESEN           AL          3,72        1.4689      1.0764      0.7328      Yükseliş hacimle destekleniyor                                        
03.07.2026  AZTEK          AL          4,86        -0.1728     -0.1020     0.5901      AL sinyali riskli – para çıkışı var                                   
03.07.2026  KOTON          AL          14,50       1.2843      0.7480      0.5824      Yükseliş hacimle destekleniyor                                        
03.07.2026  MTRKS          AL          30,86       -0.3024     -0.1631     0.5393      AL sinyali riskli – para çıkışı var                                   
03.07.2026  CVKMD          AL          40,70       1.3791      0.7144      0.5180      Yükseliş hacimle destekleniyor                                        
03.07.2026  SELEC          AL          223,00      -0.9149     -0.4134     0.4518      AL sinyali riskli – para çıkışı var                                   
03.07.2026  GEDIK          AL          7,38        -1.4612     -0.5677     0.3885      AL sinyali riskli – para çıkışı var                                   
03.07.2026  HUNER          AL          3,96        5.1336      1.9462      0.3791      Para girişi var ama hacim sınırlı                                     
03.07.2026  YYLGD          AL          11,15       2.4700      0.7528      0.3048      Para girişi var ama hacim sınırlı                                     
03.07.2026  PLTUR          AL          23,44       1.7046      0.4574      0.2683      Para girişi var ama hacim sınırlı                                     
03.07.2026  MERKO          AL          1,67        4.8863      1.1700      0.2394      Para girişi var ama hacim sınırlı                                     
03.07.2026  SNPAM          AL          21,00       -0.8889     -0.1830     0.2059      AL sinyali riskli – para çıkışı var                                   
03.07.2026  NATEN          AL          6,64        19.2375     3.8110      0.1981      Para girişi var ama hacim sınırlı                                     
03.07.2026  NTHOL          AL          46,18       5.8870      0.9922      0.1685      Para girişi var ama hacim sınırlı                                     
03.07.2026  BORSK          AL          6,07        1.2555      0.1745      0.1390      Para girişi var ama hacim sınırlı                                     
03.07.2026  ORCAY          AL          4,18        1.7500      0.2162      0.1236      Para girişi var ama hacim sınırlı                                     
03.07.2026  ARTMS          AL          43,62       3.3850      0.3736      0.1104      Para girişi var ama hacim sınırlı                                     
03.07.2026  YAYLA          AL          25,22       7.5516      0.8281      0.1097      Para girişi var ama hacim sınırlı                                     
03.07.2026  ASTOR          AL          319,00      -0.8948     -0.0961     0.1073      AL sinyali riskli – para çıkışı var                                   
03.07.2026  DERIM          AL          38,20       -1.1494     -0.1183     0.1030      AL sinyali riskli – para çıkışı var                                   
03.07.2026  PKENT          AL          146,70      -1.6198     -0.1627     0.1004      AL sinyali riskli – para çıkışı var                                   
03.07.2026  MEGAP          AL          2,18        1.0441      0.0848      0.0813      Para girişi var ama hacim sınırlı                                     
03.07.2026  ECZYT          AL          320,00      1.9627      0.1295      0.0660      Para girişi var ama hacim sınırlı                                     
03.07.2026  HKTM           AL          11,04       0.9770      0.0499      0.0511      Para girişi var ama hacim sınırlı                                     
03.07.2026  HTTBT          AL          39,68       1.7202      0.0805      0.0468      Para girişi var ama hacim sınırlı                                     
03.07.2026  ESCAR          AL          48,50       5.3776      0.2161      0.0402      Para girişi var ama hacim sınırlı                                     
03.07.2026  RODRG          AL          27,30       30.6923     1.1258      0.0367      Para girişi var ama hacim sınırlı                                     
03.07.2026  KONTR          AL          3,48        -19.8319    -0.6556     0.0331      AL sinyali riskli – para çıkışı var                                   
03.07.2026  ALKLC          AL          349,00      15.3340     0.1206      0.0079      Para girişi var ama hacim sınırlı                                     
03.07.2026  LINK           AL          7,52        1831.2857   0.8144      0.0004      Para girişi var ama hacim sınırlı                                     
03.07.2026  BRKSN          AL          7,89        0.0000      -0.5750     0.0000      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
03.07.2026  SANFM          AL          9,26        54.5385     -0.1429     -0.0026     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  EKSUN          AL          6,75        -3.3933     0.0360      -0.0106     AL sinyali riskli – para çıkışı var                                   
03.07.2026  ENJSA          AL          104,00      3.9244      -0.0609     -0.0155     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  NIBAS          AL          4,35        11.2885     -0.2945     -0.0261     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  MAVI           AL          39,00       3.4645      -0.1562     -0.0451     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  KRSTL          AL          11,03       6.9685      -0.4312     -0.0619     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  GZNMI          AL          64,05       3.7371      -0.2657     -0.0711     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  MAGEN          AL          32,96       -1.8526     0.1871      -0.1010     AL sinyali riskli – para çıkışı var                                   
03.07.2026  TABGD          AL          240,60      1.2589      -0.1449     -0.1151     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  LUKSK          AL          107,90      2.0263      -0.2399     -0.1184     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  YYAPI          AL          0,92        3.5833      -0.4510     -0.1259     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  SUWEN          AL          6,74        -9.4798     1.4025      -0.1479     AL sinyali riskli – para çıkışı var                                   
03.07.2026  ULAS           AL          25,26       -2.9844     0.4726      -0.1584     AL sinyali riskli – para çıkışı var                                   
03.07.2026  MEPET          AL          22,68       1.7958      -0.3167     -0.1763     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  RYGYO          AL          30,34       2.0349      -0.3718     -0.1827     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  CASA           AL          79,45       1.2571      -0.2389     -0.1901     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  GMTAS          AL          46,16       0.8868      -0.2119     -0.2389     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.07.2026  BRKVY          AL          89,00       2.3655      -0.6510     -0.2752     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
