# Son Güncelleme: 05.08.2026 18:53:11
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
05.08.2026  RUZYE          AL          8,24        0.1934      1.7925      9.2690      Para girişi var, hacim güçlü destek sağlıyor                          
05.08.2026  KNFRT          AL          11,84       0.4730      3.2203      6.8085      Para girişi var, hacim güçlü destek sağlıyor                          
05.08.2026  BSOKE          AL          35,70       1.5644      3.9119      2.5006      Para girişi var, hacim güçlü destek sağlıyor                          
05.08.2026  IHYAY          AL          1,30        1.4364      3.2091      2.2342      Para girişi var, hacim güçlü destek sağlıyor                          
05.08.2026  GLRMK          AL          159,50      0.7437      1.5234      2.0484      Para girişi var, hacim güçlü destek sağlıyor                          
05.08.2026  GSDDE          AL          13,50       2.4063      4.7518      1.9747      Yükseliş hacimle destekleniyor                                        
05.08.2026  EYGYO          AL          2,59        3.5836      5.7167      1.5953      Yükseliş hacimle destekleniyor                                        
05.08.2026  FADE           AL          15,45       0.4719      0.6778      1.4362      Yükseliş hacimle destekleniyor                                        
05.08.2026  KRGYO          AL          2,55        4.5764      4.8866      1.0678      Orta düzey destek, yükseliş uyumlu ama zayıf                          
05.08.2026  YAPRK          AL          11,26       5.5990      5.8931      1.0525      Orta düzey destek, yükseliş uyumlu ama zayıf                          
05.08.2026  GSDHO          AL          4,95        2.4579      2.5256      1.0276      Orta düzey destek, yükseliş uyumlu ama zayıf                          
05.08.2026  TUCLK          AL          3,79        -0.9904     -0.8960     0.9046      AL sinyali riskli – para çıkışı var                                   
05.08.2026  ORMA           AL          173,60      -1.0000     -0.8237     0.8237      AL sinyali riskli – para çıkışı var                                   
05.08.2026  EGEPO          AL          18,65       -0.4254     -0.3406     0.8006      AL sinyali riskli – para çıkışı var                                   
05.08.2026  ERBOS          AL          156,00      -0.4343     -0.3472     0.7994      AL sinyali riskli – para çıkışı var                                   
05.08.2026  IZFAS          AL          66,00       -1.1138     -0.8256     0.7413      AL sinyali riskli – para çıkışı var                                   
05.08.2026  SKTAS          AL          3,17        -0.6923     -0.3465     0.5005      AL sinyali riskli – para çıkışı var                                   
05.08.2026  SUNTK          AL          46,74       1.3365      0.6140      0.4594      Para girişi var ama hacim sınırlı                                     
05.08.2026  INFO           AL          6,89        11.1239     4.0714      0.3660      Para girişi var ama hacim sınırlı                                     
05.08.2026  CUSAN          AL          23,64       -1.8800     -0.6334     0.3369      AL sinyali riskli – para çıkışı var                                   
05.08.2026  BORLS          AL          5,60        -0.8947     -0.2805     0.3135      AL sinyali riskli – para çıkışı var                                   
05.08.2026  KGYO           AL          9,70        1.6102      0.5039      0.3130      Para girişi var ama hacim sınırlı                                     
05.08.2026  ALTNY          AL          15,69       -0.5757     -0.1677     0.2914      AL sinyali riskli – para çıkışı var                                   
05.08.2026  ESCOM          AL          5,94        -0.9438     -0.2517     0.2667      AL sinyali riskli – para çıkışı var                                   
