# Son Güncelleme: 05.05.2026 19:01:57
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
05.05.2026  UNLU           AL          13,60       0.5662      1.7378      3.0691      Para girişi var, hacim güçlü destek sağlıyor                          
05.05.2026  PNSUT          AL          13,92       3.4687      9.8297      2.8338      Para girişi var, hacim güçlü destek sağlıyor                          
05.05.2026  CUSAN          AL          24,88       0.5389      1.2741      2.3642      Para girişi var, hacim güçlü destek sağlıyor                          
05.05.2026  ETILR          AL          5,90        0.1308      0.2428      1.8567      Yükseliş hacimle destekleniyor                                        
05.05.2026  PETUN          AL          13,05       1.2840      2.3127      1.8011      Yükseliş hacimle destekleniyor                                        
05.05.2026  ANHYT          AL          112,90      0.5128      0.8584      1.6742      Yükseliş hacimle destekleniyor                                        
05.05.2026  AHSGY          AL          22,26       0.5467      0.8782      1.6063      Yükseliş hacimle destekleniyor                                        
05.05.2026  CCOLA          AL          79,85       1.2168      1.8008      1.4799      Yükseliş hacimle destekleniyor                                        
05.05.2026  EMPAE          AL          42,98       1.8887      2.5400      1.3449      Yükseliş hacimle destekleniyor                                        
05.05.2026  BRSAN          AL          564,00      0.6222      0.7496      1.2048      Yükseliş hacimle destekleniyor                                        
05.05.2026  NETCD          AL          139,90      2.0122      1.7860      0.8876      Orta düzey destek, yükseliş uyumlu ama zayıf                          
05.05.2026  LXGYO          AL          17,89       -0.7853     -0.5821     0.7413      AL sinyali riskli – para çıkışı var                                   
05.05.2026  KARTN          AL          119,70      -0.7367     -0.4744     0.6440      AL sinyali riskli – para çıkışı var                                   
05.05.2026  GLYHO          AL          15,49       0.9376      0.5725      0.6106      Yükseliş hacimle destekleniyor                                        
05.05.2026  ATLAS          AL          9,81        1.1084      0.6372      0.5749      Yükseliş hacimle destekleniyor                                        
05.05.2026  ODAS           AL          7,52        5.6067      2.7684      0.4938      Para girişi var ama hacim sınırlı                                     
05.05.2026  TRCAS          AL          49,60       1.3195      0.6088      0.4614      Para girişi var ama hacim sınırlı                                     
05.05.2026  KLSER          AL          26,64       -0.3800     -0.1461     0.3845      AL sinyali riskli – para çıkışı var                                   
05.05.2026  KATMR          AL          2,91        1.5710      0.5588      0.3557      Para girişi var ama hacim sınırlı                                     
05.05.2026  NETAS          AL          67,45       5.0950      1.7239      0.3384      Para girişi var ama hacim sınırlı                                     
05.05.2026  AZTEK          AL          4,63        2.0000      0.6518      0.3259      Para girişi var ama hacim sınırlı                                     
05.05.2026  YYAPI          AL          1,26        -0.6290     -0.2033     0.3232      AL sinyali riskli – para çıkışı var                                   
05.05.2026  YAPRK          AL          15,27       2.6351      0.8092      0.3071      Para girişi var ama hacim sınırlı                                     
05.05.2026  MCARD          AL          178,60      5.0339      1.3129      0.2608      Para girişi var ama hacim sınırlı                                     
05.05.2026  EGSER          AL          3,16        2.6119      0.6056      0.2319      Para girişi var ama hacim sınırlı                                     
05.05.2026  TATEN          AL          15,43       12.4666     2.7594      0.2213      Para girişi var ama hacim sınırlı                                     
05.05.2026  VANGD          AL          95,80       -0.2701     -0.0509     0.1886      AL sinyali riskli – para çıkışı var                                   
05.05.2026  MRSHL          AL          1607,00     8.7955      1.4914      0.1696      Para girişi var ama hacim sınırlı                                     
05.05.2026  HATSN          AL          47,18       7.6926      1.1955      0.1554      Para girişi var ama hacim sınırlı                                     
05.05.2026  DESA           AL          14,70       3.6778      0.5211      0.1417      Para girişi var ama hacim sınırlı                                     
05.05.2026  ELITE          AL          30,80       4.6791      0.5859      0.1252      Para girişi var ama hacim sınırlı                                     
05.05.2026  SANEL          AL          36,00       -2.3158     -0.2623     0.1133      AL sinyali riskli – para çıkışı var                                   
05.05.2026  AEFES          AL          19,34       1.6539      0.1860      0.1124      Para girişi var ama hacim sınırlı                                     
05.05.2026  LRSHO          AL          3,85        5.2961      0.5328      0.1006      Para girişi var ama hacim sınırlı                                     
05.05.2026  OTKAR          AL          379,00      2.1714      0.1626      0.0749      Para girişi var ama hacim sınırlı                                     
05.05.2026  ATATR          AL          14,78       -3.8352     -0.2271     0.0592      AL sinyali riskli – para çıkışı var                                   
05.05.2026  FADE           AL          15,18       9.1000      0.3505      0.0385      Para girişi var ama hacim sınırlı                                     
05.05.2026  LKMNH          AL          15,19       7.3235      0.2559      0.0349      Para girişi var ama hacim sınırlı                                     
05.05.2026  DCTTR          AL          12,49       1.7310      0.0440      0.0254      Para girişi var ama hacim sınırlı                                     
05.05.2026  SKYLP          AL          359,00      -1.4496     -0.0368     0.0254      AL sinyali riskli – para çıkışı var                                   
05.05.2026  ISMEN          AL          42,26       -0.4238     -0.0067     0.0159      AL sinyali riskli – para çıkışı var                                   
05.05.2026  YATAS          AL          45,60       377.5000    0.4924      0.0013      Para girişi var ama hacim sınırlı                                     
05.05.2026  PAGYO          AL          128,40      2.6671      -0.0592     -0.0222     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
05.05.2026  KOTON          AL          15,34       1.5776      -0.0529     -0.0336     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
05.05.2026  PATEK          AL          22,96       9.3143      -0.4397     -0.0472     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
