TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
01.04.2026  TEKTU          AL          9,49        0.0731      4.7536      64.9864     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
01.04.2026  PKENT          AL          154,50      0.3194      4.4109      13.8079     Para girişi var, hacim güçlü destek sağlıyor                          
01.04.2026  AHSGY          AL          19,65       0.2741      1.3766      5.0218      Para girişi var, hacim güçlü destek sağlıyor                          
01.04.2026  OBASE          AL          33,80       0.3575      1.6019      4.4806      Para girişi var, hacim güçlü destek sağlıyor                          
01.04.2026  ARTMS          AL          44,70       -0.1642     -0.4332     2.6382      AL sinyali riskli – para çıkışı var                                   
01.04.2026  NTHOL          AL          40,30       1.1295      2.4362      2.1568      Para girişi var, hacim güçlü destek sağlıyor                          
01.04.2026  TUREX          AL          7,82        1.5744      3.2904      2.0899      Para girişi var, hacim güçlü destek sağlıyor                          
01.04.2026  GLCVY          AL          63,15       0.4551      0.8620      1.8941      Yükseliş hacimle destekleniyor                                        
01.04.2026  BIGCH          AL          7,43        2.4379      3.6936      1.5151      Yükseliş hacimle destekleniyor                                        
01.04.2026  RTALB          AL          3,58        1.2799      1.7875      1.3966      Yükseliş hacimle destekleniyor                                        
01.04.2026  PGSUS          AL          179,40      0.3096      0.4075      1.3164      Yükseliş hacimle destekleniyor                                        
01.04.2026  TATEN          AL          11,71       -0.4752     -0.5582     1.1746      AL sinyali riskli – para çıkışı var                                   
01.04.2026  KRSTL          AL          8,87        2.3608      2.6113      1.1061      Orta düzey destek, yükseliş uyumlu ama zayıf                          
01.04.2026  EGEGY          AL          30,32       1.5567      1.4240      0.9147      Orta düzey destek, yükseliş uyumlu ama zayıf                          
01.04.2026  SMRVA          AL          61,70       5.1635      4.5681      0.8847      Orta düzey destek, yükseliş uyumlu ama zayıf                          
01.04.2026  GZNMI          AL          61,70       2.5907      2.1972      0.8481      Orta düzey destek, yükseliş uyumlu ama zayıf                          
01.04.2026  SUNTK          AL          34,30       1.7051      1.4234      0.8348      Orta düzey destek, yükseliş uyumlu ama zayıf                          
01.04.2026  BAYRK          AL          4,74        -0.8785     -0.6777     0.7715      AL sinyali riskli – para çıkışı var                                   
01.04.2026  ANGEN          AL          10,39       1.6292      1.2309      0.7555      Yükseliş hacimle destekleniyor                                        
01.04.2026  AZTEK          AL          3,97        1.8387      1.3339      0.7255      Yükseliş hacimle destekleniyor                                        
01.04.2026  DOKTA          AL          23,66       -0.8328     -0.5940     0.7133      AL sinyali riskli – para çıkışı var                                   
01.04.2026  ISSEN          AL          7,65        -1.2753     -0.8479     0.6648      AL sinyali riskli – para çıkışı var                                   
01.04.2026  POLTK          AL          5075,00     1.6107      1.0157      0.6306      Yükseliş hacimle destekleniyor                                        
01.04.2026  BRKVY          AL          91,85       2.6995      1.5610      0.5782      Yükseliş hacimle destekleniyor                                        
01.04.2026  NUHCM          AL          257,25      1.1796      0.6289      0.5331      Yükseliş hacimle destekleniyor                                        
01.04.2026  QUAGR          AL          3,16        10.0294     4.8773      0.4863      Para girişi var ama hacim sınırlı                                     
01.04.2026  TAVHL          AL          319,50      1.7232      0.7744      0.4494      Para girişi var ama hacim sınırlı                                     
01.04.2026  TSPOR          AL          0,94        3.9279      1.7350      0.4417      Para girişi var ama hacim sınırlı                                     
01.04.2026  KAREL          AL          8,63        2.0860      0.9032      0.4330      Para girişi var ama hacim sınırlı                                     
01.04.2026  BIENY          AL          24,14       8.5897      3.6752      0.4279      Para girişi var ama hacim sınırlı                                     
01.04.2026  CCOLA          AL          69,70       -1.3187     -0.5522     0.4187      AL sinyali riskli – para çıkışı var                                   
01.04.2026  MAKTK          AL          13,05       2.7143      1.0950      0.4034      Para girişi var ama hacim sınırlı                                     
01.04.2026  SNPAM          AL          21,54       1.2609      0.5075      0.4025      Para girişi var ama hacim sınırlı                                     
01.04.2026  DZGYO          AL          7,63        1.6871      0.6407      0.3798      Para girişi var ama hacim sınırlı                                     
01.04.2026  SUWEN          AL          8,69        1.1912      0.3905      0.3278      Para girişi var ama hacim sınırlı                                     
01.04.2026  TLMAN          AL          89,15       0.9529      0.3091      0.3244      Para girişi var ama hacim sınırlı                                     
01.04.2026  ALKA           AL          10,98       5.6161      1.4252      0.2538      Para girişi var ama hacim sınırlı                                     
01.04.2026  BFREN          AL          137,70      2.5538      0.6324      0.2476      Para girişi var ama hacim sınırlı                                     
01.04.2026  GMTAS          AL          27,12       2.1705      0.5158      0.2377      Para girişi var ama hacim sınırlı                                     
01.04.2026  BJKAS          AL          1,47        6.8032      1.4235      0.2092      Para girişi var ama hacim sınırlı                                     
01.04.2026  AKENR          AL          9,49        3.0377      0.6280      0.2067      Para girişi var ama hacim sınırlı                                     
01.04.2026  VRGYO          AL          2,27        4.0606      0.7878      0.1940      Para girişi var ama hacim sınırlı                                     
