TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
31.03.2026  BEYAZ          AL          27,44       -0.1327     -0.5279     3.9796      AL sinyali riskli – para çıkışı var                                   
31.03.2026  AYEN           AL          33,58       1.2122      2.8083      2.3167      Para girişi var, hacim güçlü destek sağlıyor                          
31.03.2026  AKSGY          AL          8,87        2.0669      1.6160      0.7819      Yükseliş hacimle destekleniyor                                        
31.03.2026  BOBET          AL          None        1.0000      nan         nan         Belirgin yön yok, nötr sinyal                                         
31.03.2026  FLAP           AL          11,05       0.4051      0.7758      1.9153      Yükseliş hacimle destekleniyor                                        
31.03.2026  BORLS          AL          2,78        -0.6723     -0.6045     0.8990      AL sinyali riskli – para çıkışı var                                   
31.03.2026  BALSU          AL          14,20       -0.6197     -0.3463     0.5587      AL sinyali riskli – para çıkışı var                                   
31.03.2026  KBORU          AL          18,37       1.1145      0.3262      0.2927      Para girişi var ama hacim sınırlı                                     
31.03.2026  ENDAE          AL          15,09       2.6236      0.6926      0.2640      Para girişi var ama hacim sınırlı                                     
31.03.2026  ECZYT          AL          306,75      6.3142      1.3937      0.2207      Para girişi var ama hacim sınırlı                                     
31.03.2026  GSDHO          AL          4,31        6.5490      1.2677      0.1936      Para girişi var ama hacim sınırlı                                     
31.03.2026  CASA           AL          92,10       4.0556      0.7001      0.1726      Para girişi var ama hacim sınırlı                                     
31.03.2026  INTEM          AL          287,00      5.0749      0.5905      0.1164      Para girişi var ama hacim sınırlı                                     
31.03.2026  GESAN          AL          45,90       2.7800      0.2307      0.0830      Para girişi var ama hacim sınırlı                                     
31.03.2026  ERSU           AL          22,44       2.4474      -0.0182     -0.0074     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  ENERY          AL          8,90        2.0286      -0.2046     -0.1009     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  BRMEN          AL          8,55        -1.1304     0.1163      -0.1029     AL sinyali riskli – para çıkışı var                                   
31.03.2026  BINBN          AL          160,80      -13.3223    2.8491      -0.2139     AL sinyali riskli – para çıkışı var                                   
31.03.2026  GLRMK          AL          181,70      1.1763      -0.3280     -0.2789     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  ETYAT          AL          21,44       1.0952      -0.3218     -0.2938     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  AVHOL          AL          35,90       -0.7394     0.2415      -0.3267     AL sinyali riskli – para çıkışı var                                   
31.03.2026  BERA           AL          17,25       -0.7861     0.2587      -0.3291     AL sinyali riskli – para çıkışı var                                   
31.03.2026  BORSK          AL          6,06        -1.0887     0.4551      -0.4180     AL sinyali riskli – para çıkışı var                                   
31.03.2026  GEREL          AL          29,18       1.1062      -0.5189     -0.4691     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  ARFYE          AL          26,72       0.9487      -0.4458     -0.4699     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  AKSEN          AL          77,10       -0.8830     0.4232      -0.4793     AL sinyali riskli – para çıkışı var                                   
31.03.2026  BRKSN          AL          9,13        0.9903      -0.5128     -0.5178     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  AKFYE          AL          22,46       -0.8346     0.5772      -0.6916     AL sinyali riskli – para çıkışı var                                   
31.03.2026  ERCB           AL          49,22       0.6268      -0.4587     -0.7318     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  EUYO           AL          18,07       -1.7432     3.7886      -2.1733     AL sinyali riskli – para çıkışı var                                   
31.03.2026  AHGAZ          AL          22,58       0.0596      -0.1959     -3.2861     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  ARZUM          AL          2,75        -0.9992     4.3602      -4.3635     AL sinyali riskli – para çıkışı var                                   
31.03.2026  MERCN          AL          None        -1.0000     nan         nan         AL sinyali riskli – para çıkışı var                                   
31.03.2026  PAPIL          AL          15,61       0.0027      0.5010      183.3700    PGC çok küçük, oran şişmiş – dikkatli yorumla                         
31.03.2026  OZSUB          AL          21,06       -0.3249     -0.7594     2.3371      AL sinyali riskli – para çıkışı var                                   
31.03.2026  KZBGY          AL          3,33        0.5850      1.1489      1.9639      Yükseliş hacimle destekleniyor                                        
31.03.2026  YAYLA          AL          24,02       1.1273      1.6865      1.4961      Yükseliş hacimle destekleniyor                                        
31.03.2026  PETUN          AL          11,32       -0.6267     -0.5854     0.9342      AL sinyali riskli – para çıkışı var                                   
31.03.2026  KLMSN          AL          29,66       -0.8876     -0.6979     0.7863      AL sinyali riskli – para çıkışı var                                   
31.03.2026  SOKE           AL          15,68       -0.6814     -0.4732     0.6945      AL sinyali riskli – para çıkışı var                                   
31.03.2026  VKING          AL          25,46       1.1109      0.6716      0.6046      Yükseliş hacimle destekleniyor                                        
31.03.2026  KLRHO          AL          129,40      -0.8729     -0.5098     0.5840      AL sinyali riskli – para çıkışı var                                   
31.03.2026  OZRDN          AL          34,52       -0.7213     -0.4165     0.5774      AL sinyali riskli – para çıkışı var                                   
31.03.2026  TARKM          AL          370,75      -1.6106     -0.4828     0.2998      AL sinyali riskli – para çıkışı var                                   
31.03.2026  KRDMD          AL          30,90       4.1941      0.6620      0.1578      Para girişi var ama hacim sınırlı                                     
31.03.2026  PAMEL          AL          80,40       -1.2536     -0.1851     0.1476      AL sinyali riskli – para çıkışı var                                   
31.03.2026  SKYLP          AL          282,00      5.8697      0.7821      0.1332      Para girişi var ama hacim sınırlı                                     
31.03.2026  SILVR          AL          2,52        5.6494      0.6384      0.1130      Para girişi var ama hacim sınırlı                                     
31.03.2026  NETAS          AL          61,30       76.0000     3.0167      0.0397      Para girişi var ama hacim sınırlı                                     
31.03.2026  SEKFK          AL          10,60       8.4361      -0.0426     -0.0051     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
31.03.2026  PASEU          AL          124,00      5.5342      -0.1657     -0.0299     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
