TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
03.04.2026  SAYAS          AL          40,76       0.1990      1.9526      9.8133      Para girişi var, hacim güçlü destek sağlıyor                          
03.04.2026  PKART          AL          80,85       0.4160      2.1930      5.2720      Para girişi var, hacim güçlü destek sağlıyor                          
03.04.2026  ISSEN          AL          7,67        -0.2025     -0.8270     4.0831      AL sinyali riskli – para çıkışı var                                   
03.04.2026  CWENE          AL          29,96       1.3099      2.5268      1.9290      Yükseliş hacimle destekleniyor                                        
03.04.2026  CATES          AL          46,30       0.7332      0.6969      0.9506      Orta düzey destek, yükseliş uyumlu ama zayıf                          
03.04.2026  OZATD          AL          220,10      -1.0463     -0.8040     0.7684      AL sinyali riskli – para çıkışı var                                   
03.04.2026  AYES           AL          30,90       -1.0122     -0.7313     0.7224      AL sinyali riskli – para çıkışı var                                   
03.04.2026  HATEK          AL          15,11       2.8367      1.5569      0.5488      Yükseliş hacimle destekleniyor                                        
03.04.2026  GRTHO          AL          241,60      0.2600      0.1267      0.4874      Para girişi var ama hacim sınırlı                                     
03.04.2026  MNDRS          AL          12,22       1.8386      0.7388      0.4018      Para girişi var ama hacim sınırlı                                     
03.04.2026  KARTN          AL          69,45       4.3154      1.6089      0.3728      Para girişi var ama hacim sınırlı                                     
03.04.2026  AVPGY          AL          50,45       -0.8005     -0.2434     0.3040      AL sinyali riskli – para çıkışı var                                   
03.04.2026  KRVGD          AL          2,73        -0.8806     -0.2540     0.2884      AL sinyali riskli – para çıkışı var                                   
03.04.2026  AKFGY          AL          2,80        -0.3595     -0.0708     0.1968      AL sinyali riskli – para çıkışı var                                   
03.04.2026  HALKB          AL          36,52       -1.3072     -0.1870     0.1431      AL sinyali riskli – para çıkışı var                                   
03.04.2026  ATAKP          AL          51,80       3.0642      0.4221      0.1377      Para girişi var ama hacim sınırlı                                     
03.04.2026  YBTAS          AL          18,51       -0.1525     -0.0175     0.1147      AL sinyali riskli – para çıkışı var                                   
03.04.2026  DERIM          AL          35,86       -0.8142     -0.0648     0.0796      AL sinyali riskli – para çıkışı var                                   
03.04.2026  ATAGY          AL          12,09       -10.6667    -0.4436     0.0416      AL sinyali riskli – para çıkışı var                                   
03.04.2026  ASELS          AL          330,50      -10.4949    -0.4213     0.0401      AL sinyali riskli – para çıkışı var                                   
03.04.2026  CMBTN          AL          1710,00     5.1515      0.1651      0.0320      Para girişi var ama hacim sınırlı                                     
03.04.2026  DUNYH          AL          105,80      2.0166      -0.0343     -0.0170     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  KLSER          AL          25,46       1.2786      -0.0220     -0.0172     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  SKTAS          AL          2,93        3.5714      -0.0819     -0.0229     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  RAYSG          AL          193,00      2.3919      -0.1028     -0.0430     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  RALYH          AL          201,50      -1.9894     0.1322      -0.0665     AL sinyali riskli – para çıkışı var                                   
03.04.2026  QNBTR          AL          288,00      4.2000      -0.3544     -0.0844     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  CMENT          AL          322,25      0.6000      -0.0551     -0.0918     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  IHAAS          AL          83,85       -12.3285    1.7794      -0.1443     AL sinyali riskli – para çıkışı var                                   
03.04.2026  ZERGY          AL          22,96       -2.4336     0.3864      -0.1588     AL sinyali riskli – para çıkışı var                                   
03.04.2026  NTGAZ          AL          12,08       1.6740      -0.3893     -0.2325     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  MTRYO          AL          9,23        1.4352      -0.4869     -0.3393     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  ISCTR          AL          13,15       0.8048      -0.2757     -0.3426     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  LIDER          AL          120,10      1.2200      -0.5109     -0.4187     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  ARENA          AL          24,86       1.9410      -0.8544     -0.4402     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  ASTOR          AL          206,50      0.9890      -0.5254     -0.5312     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  DESA           AL          13,35       0.5854      -0.4232     -0.7229     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
03.04.2026  CVKMD          AL          33,52       -0.5649     0.4382      -0.7756     AL sinyali riskli – para çıkışı var                                   
03.04.2026  VESBE          AL          7,04        -4.5953     5.2599      -1.1446     AL sinyali riskli – para çıkışı var                                   
03.04.2026  EMNIS          AL          148,00      -0.0548     0.3550      -6.4792     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
