# Son Güncelleme: 20.04.2026 18:59:58
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
20.04.2026  LKMNH          AL          15,71       -0.0017     -0.3295     190.7593    PGC çok küçük, oran şişmiş – dikkatli yorumla                         
20.04.2026  AKFIS          AL          49,80       0.0360      0.9395      26.0862     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
20.04.2026  KONTR          AL          14,43       0.8401      17.1846     20.4548     Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  GIPTA          AL          86,00       0.1296      1.6971      13.0986     Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  GATEG          AL          350,00      1.0000      11.7936     11.7936     Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  BJKAS          AL          1,71        0.8780      7.9885      9.0983      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  TEKTU          AL          11,92       0.0618      0.5515      8.9219      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
20.04.2026  KZBGY          AL          3,28        -0.0779     -0.4378     5.6214      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
20.04.2026  SNICA          AL          4,16        0.1239      0.6217      5.0160      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  FLAP           AL          16,00       1.2618      5.3553      4.2442      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  DSTKF          AL          2300,00     0.3414      1.3756      4.0288      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  AGESA          AL          238,10      -0.1373     -0.4876     3.5522      AL sinyali riskli – para çıkışı var                                   
20.04.2026  LUKSK          AL          107,00      0.1111      0.3741      3.3669      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  ISFIN          AL          20,90       -0.0638     -0.2048     3.2096      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
20.04.2026  KOPOL          AL          6,52        -0.1817     -0.5761     3.1706      AL sinyali riskli – para çıkışı var                                   
20.04.2026  METRO          AL          7,05        -0.1716     -0.4883     2.8453      AL sinyali riskli – para çıkışı var                                   
20.04.2026  SAYAS          AL          44,68       0.2941      0.8271      2.8123      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  EMNIS          AL          151,90      0.3243      0.8579      2.6452      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  BARMA          AL          59,05       0.6106      1.3631      2.2325      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  HKTM           AL          15,75       1.6380      3.5965      2.1956      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  BASCM          AL          14,91       0.7391      1.5019      2.0320      Para girişi var, hacim güçlü destek sağlıyor                          
20.04.2026  GMTAS          AL          41,90       0.5095      1.0079      1.9781      Yükseliş hacimle destekleniyor                                        
20.04.2026  FRIGO          AL          8,82        -0.4505     -0.7691     1.7071      AL sinyali riskli – para çıkışı var                                   
20.04.2026  OZGYO          AL          2,19        1.4447      2.3019      1.5933      Yükseliş hacimle destekleniyor                                        
20.04.2026  AHSGY          AL          18,35       0.5074      0.7601      1.4982      Yükseliş hacimle destekleniyor                                        
20.04.2026  IEYHO          AL          98,10       -0.3578     -0.5348     1.4946      AL sinyali riskli – para çıkışı var                                   
20.04.2026  TEHOL          AL          24,58       0.9015      1.3458      1.4929      Yükseliş hacimle destekleniyor                                        
20.04.2026  GSDDE          AL          10,60       -0.1034     -0.1542     1.4914      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ECZYT          AL          377,00      0.5233      0.7742      1.4795      Yükseliş hacimle destekleniyor                                        
20.04.2026  SUWEN          AL          9,53        -0.2391     -0.3258     1.3623      AL sinyali riskli – para çıkışı var                                   
20.04.2026  BIGEN          AL          12,60       4.6877      6.3099      1.3460      Yükseliş hacimle destekleniyor                                        
20.04.2026  OBASE          AL          39,42       -0.2881     -0.3468     1.2037      AL sinyali riskli – para çıkışı var                                   
20.04.2026  LIDFA          AL          3,73        -0.3892     -0.4243     1.0901      AL sinyali riskli – para çıkışı var                                   
20.04.2026  DOFRB          AL          122,10      2.0716      1.9306      0.9319      Orta düzey destek, yükseliş uyumlu ama zayıf                          
20.04.2026  CEMZY          AL          74,85       -0.7501     -0.6915     0.9220      AL sinyali riskli – para çıkışı var                                   
20.04.2026  TLMAN          AL          97,50       -0.8951     -0.7409     0.8277      AL sinyali riskli – para çıkışı var                                   
20.04.2026  NATEN          AL          8,99        7.2747      5.7675      0.7928      Yükseliş hacimle destekleniyor                                        
20.04.2026  BOBET          AL          20,54       0.7921      0.6094      0.7693      Yükseliş hacimle destekleniyor                                        
20.04.2026  SKYMD          AL          13,50       -0.4758     -0.3495     0.7346      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ENKAI          AL          107,50      -0.7194     -0.5279     0.7337      AL sinyali riskli – para çıkışı var                                   
20.04.2026  OYLUM          AL          8,60        2.0159      1.4784      0.7334      Yükseliş hacimle destekleniyor                                        
20.04.2026  IHAAS          AL          81,00       -0.8580     -0.6077     0.7084      AL sinyali riskli – para çıkışı var                                   
20.04.2026  BIZIM          AL          28,96       2.7124      1.9120      0.7049      Yükseliş hacimle destekleniyor                                        
20.04.2026  TKNSA          AL          26,62       12.6817     8.8855      0.7007      Yükseliş hacimle destekleniyor                                        
20.04.2026  DUNYH          AL          107,80      -0.8116     -0.5680     0.6999      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ADGYO          AL          60,10       -0.9664     -0.6735     0.6969      AL sinyali riskli – para çıkışı var                                   
20.04.2026  HTTBT          AL          41,20       -0.9464     -0.6487     0.6854      AL sinyali riskli – para çıkışı var                                   
20.04.2026  SODSN          AL          10,50       0.6377      0.4288      0.6724      Yükseliş hacimle destekleniyor                                        
20.04.2026  ESEN           AL          4,31        1.3008      0.8685      0.6677      Yükseliş hacimle destekleniyor                                        
20.04.2026  KONKA          AL          16,70       2.4611      1.6405      0.6666      Yükseliş hacimle destekleniyor                                        
20.04.2026  FONET          AL          4,96        1.1175      0.7247      0.6485      Yükseliş hacimle destekleniyor                                        
20.04.2026  ANSGR          AL          28,48       -0.9061     -0.5685     0.6274      AL sinyali riskli – para çıkışı var                                   
20.04.2026  MEDTR          AL          30,02       -0.5300     -0.3285     0.6198      AL sinyali riskli – para çıkışı var                                   
20.04.2026  EGPRO          AL          41,68       5.0070      3.0422      0.6076      Yükseliş hacimle destekleniyor                                        
20.04.2026  TRMET          AL          138,90      -0.8234     -0.4961     0.6025      AL sinyali riskli – para çıkışı var                                   
20.04.2026  DGATE          AL          81,00       3.7723      2.2186      0.5881      Yükseliş hacimle destekleniyor                                        
20.04.2026  YESIL          AL          1,50        0.8069      0.4677      0.5796      Yükseliş hacimle destekleniyor                                        
20.04.2026  VERUS          AL          538,00      0.9363      0.5379      0.5745      Yükseliş hacimle destekleniyor                                        
20.04.2026  BMSCH          AL          17,14       2.2053      1.2204      0.5534      Yükseliş hacimle destekleniyor                                        
20.04.2026  PRZMA          AL          19,44       27.0942     14.8900     0.5496      Yükseliş hacimle destekleniyor                                        
20.04.2026  INTEM          AL          293,75      0.5000      0.2668      0.5337      Yükseliş hacimle destekleniyor                                        
20.04.2026  YIGIT          AL          24,10       -0.5360     -0.2838     0.5295      AL sinyali riskli – para çıkışı var                                   
20.04.2026  LOGO           AL          141,10      -0.3978     -0.2094     0.5264      AL sinyali riskli – para çıkışı var                                   
20.04.2026  GRNYO          AL          18,35       13.4819     7.0921      0.5260      Yükseliş hacimle destekleniyor                                        
20.04.2026  AEFES          AL          19,15       -1.1122     -0.5831     0.5243      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ESCAR          AL          50,70       -1.1971     -0.6160     0.5146      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ALARK          AL          94,40       -1.1474     -0.5577     0.4861      AL sinyali riskli – para çıkışı var                                   
20.04.2026  SKTAS          AL          3,32        0.7586      0.3647      0.4808      Para girişi var ama hacim sınırlı                                     
20.04.2026  ISMEN          AL          45,04       -0.8463     -0.3946     0.4663      AL sinyali riskli – para çıkışı var                                   
20.04.2026  KAPLM          AL          669,50      -1.3545     -0.6029     0.4451      AL sinyali riskli – para çıkışı var                                   
20.04.2026  RTALB          AL          3,67        -1.2093     -0.5262     0.4352      AL sinyali riskli – para çıkışı var                                   
20.04.2026  CRDFA          AL          30,70       -0.9548     -0.4115     0.4310      AL sinyali riskli – para çıkışı var                                   
20.04.2026  KLSER          AL          27,46       0.9328      0.3771      0.4043      Para girişi var ama hacim sınırlı                                     
20.04.2026  TDGYO          AL          16,43       1.5584      0.6265      0.4020      Para girişi var ama hacim sınırlı                                     
20.04.2026  VESTL          AL          29,72       -1.0939     -0.4322     0.3951      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ENTRA          AL          11,75       4.1385      1.6270      0.3931      Para girişi var ama hacim sınırlı                                     
20.04.2026  AGROT          AL          3,55        9.2597      3.5663      0.3851      Para girişi var ama hacim sınırlı                                     
20.04.2026  IHYAY          AL          1,87        -2.2063     -0.8461     0.3835      AL sinyali riskli – para çıkışı var                                   
20.04.2026  PATEK          AL          21,50       -1.6349     -0.6239     0.3816      AL sinyali riskli – para çıkışı var                                   
20.04.2026  ANGEN          AL          11,10       -0.8232     -0.3115     0.3784      AL sinyali riskli – para çıkışı var                                   
20.04.2026  MNDRS          AL          13,08       -1.5883     -0.6002     0.3779      AL sinyali riskli – para çıkışı var                                   
20.04.2026  YUNSA          AL          9,20        3.4766      1.2996      0.3738      Para girişi var ama hacim sınırlı                                     
20.04.2026  BIGTK          AL          215,40      0.4865      0.1789      0.3677      Para girişi var ama hacim sınırlı                                     
20.04.2026  HURGZ          AL          6,18        18.3394     6.6769      0.3641      Para girişi var ama hacim sınırlı                                     
20.04.2026  SDTTR          AL          232,70      2.3190      0.8395      0.3620      Para girişi var ama hacim sınırlı                                     
