TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
19.03.2026  MERKO          AL          16,15       -0.0395     -0.2742     6.9480      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
19.03.2026  ALKLC          AL          305,00      0.4231      2.2058      5.2133      Para girişi var, hacim güçlü destek sağlıyor                          
19.03.2026  CANTE          AL          1,57        -0.1843     -0.5050     2.7396      AL sinyali riskli – para çıkışı var                                   
19.03.2026  RALYH          AL          139,50      -0.4213     -0.6595     1.5652      AL sinyali riskli – para çıkışı var                                   
19.03.2026  MTRKS          AL          21,70       -0.6383     -0.5671     0.8885      AL sinyali riskli – para çıkışı var                                   
19.03.2026  SURGY          AL          57,00       -0.9716     -0.8574     0.8824      AL sinyali riskli – para çıkışı var                                   
19.03.2026  YIGIT          AL          22,36       -0.7927     -0.5558     0.7012      AL sinyali riskli – para çıkışı var                                   
19.03.2026  OZGYO          AL          2,06        -0.5968     -0.3338     0.5593      AL sinyali riskli – para çıkışı var                                   
19.03.2026  KUVVA          AL          128,40      -1.3888     -0.7028     0.5061      AL sinyali riskli – para çıkışı var                                   
19.03.2026  ANSGR          AL          28,94       -1.0619     -0.4916     0.4630      AL sinyali riskli – para çıkışı var                                   
19.03.2026  VRGYO          AL          2,27        -1.7734     -0.7994     0.4508      AL sinyali riskli – para çıkışı var                                   
19.03.2026  ISMEN          AL          46,44       1.4692      0.6580      0.4479      Para girişi var ama hacim sınırlı                                     
19.03.2026  SANFM          AL          6,97        -2.3293     -0.7370     0.3164      AL sinyali riskli – para çıkışı var                                   
19.03.2026  AKFIS          AL          39,70       -1.8963     -0.3365     0.1775      AL sinyali riskli – para çıkışı var                                   
19.03.2026  DOAS           AL          206,50      3.2415      0.3592      0.1108      Para girişi var ama hacim sınırlı                                     
19.03.2026  PSDTC          AL          132,50      18.6452     0.9851      0.0528      Para girişi var ama hacim sınırlı                                     
19.03.2026  BULGS          AL          44,30       24.2405     0.7072      0.0292      Para girişi var ama hacim sınırlı                                     
19.03.2026  TMSN           AL          106,90      -233.9091   -0.3057     0.0013      AL sinyali riskli – para çıkışı var                                   
19.03.2026  ADEL           AL          33,80       24.0909     -0.4336     -0.0180     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  ZRGYO          AL          20,46       -6.9536     0.2293      -0.0330     AL sinyali riskli – para çıkışı var                                   
19.03.2026  FENER          AL          2,81        4.3654      -0.2643     -0.0605     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  IDGYO          AL          4,08        3.6202      -0.2232     -0.0617     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  CLEBI          AL          1829,00     8.2083      -0.6984     -0.0851     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  OZKGY          AL          14,04       3.0989      -0.3280     -0.1058     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  HURGZ          AL          5,94        -1.3597     0.3023      -0.2223     AL sinyali riskli – para çıkışı var                                   
19.03.2026  OYYAT          AL          64,40       2.7936      -0.7263     -0.2600     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  KLSER          AL          26,90       -12.4307    3.2752      -0.2635     AL sinyali riskli – para çıkışı var                                   
19.03.2026  QUAGR          AL          3,12        2.8964      -0.8596     -0.2968     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  SONME          AL          151,90      1.2453      -0.4235     -0.3401     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  DURKN          AL          18,00       1.9178      -0.7718     -0.4024     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  ETYAT          AL          21,98       1.2481      -0.5755     -0.4611     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  ICUGS          AL          2,80        1.3261      -0.7050     -0.5317     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  PENGD          AL          8,90        1.0373      -0.5530     -0.5331     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  KONYA          AL          4047,50     0.8612      -0.5990     -0.6955     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  ULKER          AL          112,50      1.1607      -0.8309     -0.7158     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  CMBTN          AL          1721,00     0.8901      -0.6386     -0.7175     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  BIENY          AL          23,42       1.1893      -0.8726     -0.7337     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  ISSEN          AL          7,30        1.0121      -0.8613     -0.8510     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  NUGYO          AL          9,08        0.8995      -0.7830     -0.8704     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  AKYHO          AL          2,70        1.0370      -0.9032     -0.8710     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  KLYPV          AL          56,65       0.3551      -0.7327     -2.0633     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
19.03.2026  SMRTG          AL          7,54        0.0957      -0.3268     -3.4145     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
