# Son Güncelleme: 30.06.2026 20:31:14
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
30.06.2026  ADESE          AL          0,97        0.1087      1.0873      10.0009     Para girişi var, hacim güçlü destek sağlıyor                          
30.06.2026  ALCAR          AL          783,00      2.5821      12.6070     4.8825      Para girişi var, hacim güçlü destek sağlıyor                          
30.06.2026  BINBN          AL          175,10      0.1197      0.3624      3.0285      Para girişi var, hacim güçlü destek sağlıyor                          
30.06.2026  BURCE          AL          43,32       3.4066      4.4642      1.3105      Yükseliş hacimle destekleniyor                                        
30.06.2026  SEGMN          AL          54,60       1.6496      1.3141      0.7966      Yükseliş hacimle destekleniyor                                        
30.06.2026  GSDHO          AL          5,90        1.4598      1.0401      0.7125      Yükseliş hacimle destekleniyor                                        
30.06.2026  RALYH          AL          191,60      0.8036      0.4730      0.5886      Yükseliş hacimle destekleniyor                                        
30.06.2026  KTSKR          AL          110,10      8.7962      4.7812      0.5436      Yükseliş hacimle destekleniyor                                        
30.06.2026  SEYKM          AL          4,89        -1.0854     -0.4507     0.4152      AL sinyali riskli – para çıkışı var                                   
30.06.2026  SODSN          AL          9,37        4.1667      1.6795      0.4031      Para girişi var ama hacim sınırlı                                     
30.06.2026  VBTYZ          AL          28,82       -1.5126     -0.5238     0.3463      AL sinyali riskli – para çıkışı var                                   
30.06.2026  PSDTC          AL          134,30      -0.7377     -0.2474     0.3353      AL sinyali riskli – para çıkışı var                                   
30.06.2026  ADEL           AL          31,80       2.4563      0.6548      0.2666      Para girişi var ama hacim sınırlı                                     
30.06.2026  TUPRS          AL          227,50      2.8930      0.7211      0.2493      Para girişi var ama hacim sınırlı                                     
30.06.2026  KUVVA          AL          143,10      2.7386      0.5685      0.2076      Para girişi var ama hacim sınırlı                                     
30.06.2026  ALCTL          AL          167,50      12.3090     2.4656      0.2003      Para girişi var ama hacim sınırlı                                     
30.06.2026  TRHOL          AL          1722,00     -0.9747     -0.1692     0.1736      AL sinyali riskli – para çıkışı var                                   
30.06.2026  TRCAS          AL          43,10       -1.0847     -0.1478     0.1362      AL sinyali riskli – para çıkışı var                                   
30.06.2026  AGHOL          AL          34,58       7.0499      0.9448      0.1340      Para girişi var ama hacim sınırlı                                     
30.06.2026  QNBFK          AL          39,48       17.9024     1.9920      0.1113      Para girişi var ama hacim sınırlı                                     
30.06.2026  SANEL          AL          72,20       -13.4828    -0.3589     0.0266      AL sinyali riskli – para çıkışı var                                   
30.06.2026  CATES          AL          40,68       1.8941      0.0499      0.0264      Para girişi var ama hacim sınırlı                                     
30.06.2026  ATATR          AL          16,47       10.7092     0.1519      0.0142      Para girişi var ama hacim sınırlı                                     
30.06.2026  ORCAY          AL          4,07        -1.2576     -0.0148     0.0118      AL sinyali riskli – para çıkışı var                                   
30.06.2026  VKGYO          AL          2,73        46.3252     0.3849      0.0083      Para girişi var ama hacim sınırlı                                     
30.06.2026  KRTEK          AL          23,48       2.1644      0.0073      0.0034      Para girişi var ama hacim sınırlı                                     
