# Son Güncelleme: 20.08.2026 18:54:08
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
20.08.2026  OZKGY          AL          13,25       1.0027      19.2414     19.1897     Para girişi var, hacim güçlü destek sağlıyor                          
20.08.2026  GIPTA          AL          80,85       1.0069      8.1496      8.0935      Para girişi var, hacim güçlü destek sağlıyor                          
20.08.2026  VAKKO          AL          69,40       3.0805      21.5284     6.9887      Para girişi var, hacim güçlü destek sağlıyor                          
20.08.2026  BLCYT          AL          20,26       0.1797      0.9178      5.1062      Para girişi var, hacim güçlü destek sağlıyor                          
20.08.2026  ERSU           AL          26,60       1.0052      2.3070      2.2951      Para girişi var, hacim güçlü destek sağlıyor                          
20.08.2026  EPLAS          AL          6,13        0.0948      0.1747      1.8418      Yükseliş hacimle destekleniyor                                        
20.08.2026  ONCSM          AL          255,75      0.9947      1.7850      1.7945      Yükseliş hacimle destekleniyor                                        
20.08.2026  VANGD          AL          106,10      1.0057      0.9504      0.9450      Orta düzey destek, yükseliş uyumlu ama zayıf                          
20.08.2026  TARKM          AL          462,25      1.0010      0.9455      0.9445      Orta düzey destek, yükseliş uyumlu ama zayıf                          
20.08.2026  ARTMS          AL          36,38       1.0018      0.9258      0.9241      Orta düzey destek, yükseliş uyumlu ama zayıf                          
20.08.2026  ZRGYO          AL          19,86       -0.8718     -0.6416     0.7360      AL sinyali riskli – para çıkışı var                                   
20.08.2026  BIGCH          AL          6,30        0.9355      0.5744      0.6140      Yükseliş hacimle destekleniyor                                        
20.08.2026  RYGYO          AL          43,40       -0.9986     -0.5908     0.5916      AL sinyali riskli – para çıkışı var                                   
20.08.2026  PNLSN          AL          44,88       1.0070      0.5593      0.5555      Yükseliş hacimle destekleniyor                                        
20.08.2026  SEGMN          AL          54,40       -0.9479     -0.5179     0.5464      AL sinyali riskli – para çıkışı var                                   
20.08.2026  AHGAZ          AL          33,70       -0.9924     -0.5321     0.5362      AL sinyali riskli – para çıkışı var                                   
20.08.2026  HEKTS          AL          2,82        -1.0001     -0.5255     0.5255      AL sinyali riskli – para çıkışı var                                   
20.08.2026  OFSYM          AL          66,05       -0.9997     -0.3862     0.3863      AL sinyali riskli – para çıkışı var                                   
20.08.2026  MEKAG          AL          2,91        -0.5145     -0.1780     0.3460      AL sinyali riskli – para çıkışı var                                   
20.08.2026  SMART          AL          24,26       -0.8265     -0.2651     0.3207      AL sinyali riskli – para çıkışı var                                   
20.08.2026  VAKFN          AL          1,18        -0.9986     -0.3191     0.3196      AL sinyali riskli – para çıkışı var                                   
20.08.2026  ALFAS          AL          43,46       -0.9910     -0.2604     0.2628      AL sinyali riskli – para çıkışı var                                   
20.08.2026  BFREN          AL          131,60      -0.9978     -0.1983     0.1988      AL sinyali riskli – para çıkışı var                                   
20.08.2026  MNDTR          AL          5,08        9.9130      1.7995      0.1815      Para girişi var ama hacim sınırlı                                     
20.08.2026  ENERY          AL          8,87        -0.9998     -0.1711     0.1711      AL sinyali riskli – para çıkışı var                                   
20.08.2026  MEYSU          AL          11,76       1.0015      0.1555      0.1553      Para girişi var ama hacim sınırlı                                     
20.08.2026  MHRGY          AL          3,33        0.3866      0.0554      0.1434      Para girişi var ama hacim sınırlı                                     
20.08.2026  TMPOL          AL          570,50      1.0068      0.1365      0.1356      Para girişi var ama hacim sınırlı                                     
20.08.2026  VKING          AL          22,24       3.1525      0.3679      0.1167      Para girişi var ama hacim sınırlı                                     
20.08.2026  KONYA          AL          3727,50     1.0434      0.1213      0.1162      Para girişi var ama hacim sınırlı                                     
20.08.2026  ALKLC          AL          428,00      -0.9997     -0.1058     0.1058      AL sinyali riskli – para çıkışı var                                   
20.08.2026  ATLAS          AL          6,56        1.1194      0.1081      0.0966      Para girişi var ama hacim sınırlı                                     
20.08.2026  KERVN          AL          11,00       1.8421      0.1323      0.0718      Para girişi var ama hacim sınırlı                                     
20.08.2026  AKBNK          AL          69,20       0.9924      0.0683      0.0689      Para girişi var ama hacim sınırlı                                     
20.08.2026  UNLU           AL          10,93       -11.5000    -0.2173     0.0189      AL sinyali riskli – para çıkışı var                                   
20.08.2026  BRLSM          AL          15,79       -4.2051     -0.0688     0.0164      AL sinyali riskli – para çıkışı var                                   
20.08.2026  BIZIM          AL          24,70       108.0000    1.0125      0.0094      Para girişi var ama hacim sınırlı                                     
20.08.2026  ADEL           AL          33,36       -0.9986     0.0276      -0.0276     AL sinyali riskli – para çıkışı var                                   
20.08.2026  GESAN          AL          86,75       1.0013      -0.0321     -0.0321     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
20.08.2026  SEYKM          AL          4,71        -0.9710     0.0400      -0.0412     AL sinyali riskli – para çıkışı var                                   
20.08.2026  OZRDN          AL          29,28       -1.6316     0.0907      -0.0556     AL sinyali riskli – para çıkışı var                                   
