# Son Güncelleme: 08.06.2026 19:16:32
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
08.06.2026  SEKUR          AL          8,84        1.4744      21.1602     14.3522     Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  GEDIK          AL          7,19        0.7022      5.7128      8.1357      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  GSDHO          AL          5,94        3.1157      15.8185     5.0769      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  BRLSM          AL          23,50       1.0008      3.2875      3.2848      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  MNDRS          AL          11,78       1.1362      3.3267      2.9281      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  RUBNS          AL          33,66       2.4817      6.8855      2.7745      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  KRGYO          AL          2,78        1.5669      4.2320      2.7008      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  MOPAS          AL          42,80       6.7783      14.1029     2.0806      Para girişi var, hacim güçlü destek sağlıyor                          
08.06.2026  BALSU          AL          14,01       1.1466      1.8886      1.6471      Yükseliş hacimle destekleniyor                                        
08.06.2026  BOSSA          AL          6,55        7.7971      6.5598      0.8413      Orta düzey destek, yükseliş uyumlu ama zayıf                          
08.06.2026  SELVA          AL          2,18        2.0230      1.6510      0.8161      Orta düzey destek, yükseliş uyumlu ama zayıf                          
08.06.2026  VRGYO          AL          2,26        14.4301     7.4584      0.5169      Yükseliş hacimle destekleniyor                                        
08.06.2026  CELHA          AL          18,50       6.6582      3.2360      0.4860      Para girişi var ama hacim sınırlı                                     
08.06.2026  NTHOL          AL          39,14       13.7471     6.4264      0.4675      Para girişi var ama hacim sınırlı                                     
08.06.2026  KGYO           AL          12,50       4.7265      1.9781      0.4185      Para girişi var ama hacim sınırlı                                     
08.06.2026  AKSUE          AL          37,14       7.5993      2.3247      0.3059      Para girişi var ama hacim sınırlı                                     
08.06.2026  KUVVA          AL          166,00      31.2941     9.0065      0.2878      Para girişi var ama hacim sınırlı                                     
08.06.2026  PAGYO          AL          131,70      23.3913     5.4212      0.2318      Para girişi var ama hacim sınırlı                                     
08.06.2026  ORCAY          AL          4,78        39.9296     7.9085      0.1981      Para girişi var ama hacim sınırlı                                     
08.06.2026  MEGAP          AL          2,49        15.0000     2.6871      0.1791      Para girişi var ama hacim sınırlı                                     
08.06.2026  KLNMA          AL          9,40        70.5000     5.6884      0.0807      Para girişi var ama hacim sınırlı                                     
08.06.2026  DMSAS          AL          8,72        51.4000     0.6409      0.0125      Para girişi var ama hacim sınırlı                                     
08.06.2026  SEKFK          AL          10,36       -12.6667    2.8638      -0.2261     AL sinyali riskli – para çıkışı var                                   
08.06.2026  JANTS          AL          17,05       -3.1657     1.3049      -0.4122     AL sinyali riskli – para çıkışı var                                   
08.06.2026  SUMAS          AL          419,75      -12.2857    5.2928      -0.4308     AL sinyali riskli – para çıkışı var                                   
08.06.2026  IMASM          AL          3,20        -1.8188     0.8466      -0.4655     AL sinyali riskli – para çıkışı var                                   
08.06.2026  GSDDE          AL          13,65       -3.2452     1.5481      -0.4770     AL sinyali riskli – para çıkışı var                                   
08.06.2026  EPLAS          AL          5,99        -1.7814     1.1619      -0.6522     AL sinyali riskli – para çıkışı var                                   
08.06.2026  AVTUR          AL          17,93       -11.6667    11.3447     -0.9724     AL sinyali riskli – para çıkışı var                                   
08.06.2026  TDGYO          AL          15,00       -1.9913     3.0437      -1.5284     AL sinyali riskli – para çıkışı var                                   
08.06.2026  RAYSG          AL          200,20      -4.4773     19.7763     -4.4170     AL sinyali riskli – para çıkışı var                                   
08.06.2026  CMBTN          AL          1577,00     -0.7414     3.6030      -4.8599     AL sinyali riskli – para çıkışı var                                   
08.06.2026  IEYHO          AL          118,80      0.1004      -0.5709     -5.6858     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
08.06.2026  BARMA          AL          66,70       -1.6947     11.3350     -6.6885     AL sinyali riskli – para çıkışı var                                   
08.06.2026  EGGUB          AL          108,90      -0.6541     10.7419     -16.4218    AL sinyali riskli – para çıkışı var                                   
08.06.2026  TKNSA          AL          20,70       -0.0396     8.3526      -210.9951   PGC çok küçük, oran şişmiş – dikkatli yorumla                         
