TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
18.03.2026  MAGEN          AL          49,22       -0.4508     -0.5975     1.3252      AL sinyali riskli – para çıkışı var                                   
18.03.2026  ERBOS          AL          185,10      1.1168      1.1892      1.0649      Orta düzey destek, yükseliş uyumlu ama zayıf                          
18.03.2026  HKTM           AL          11,63       -0.9509     -0.7941     0.8351      AL sinyali riskli – para çıkışı var                                   
18.03.2026  DSTKF          AL          1840,00     -0.7388     -0.6108     0.8267      AL sinyali riskli – para çıkışı var                                   
18.03.2026  CRDFA          AL          80,00       1.0677      0.7805      0.7310      Yükseliş hacimle destekleniyor                                        
18.03.2026  GUNDG          AL          719,00      -1.0374     -0.7303     0.7039      AL sinyali riskli – para çıkışı var                                   
18.03.2026  SDTTR          AL          225,00      -0.5917     -0.3891     0.6577      AL sinyali riskli – para çıkışı var                                   
18.03.2026  GOLTS          AL          342,50      -0.7143     -0.4559     0.6382      AL sinyali riskli – para çıkışı var                                   
18.03.2026  KZGYO          AL          21,96       2.7783      1.6577      0.5967      Yükseliş hacimle destekleniyor                                        
18.03.2026  TATEN          AL          12,15       1.4975      0.7154      0.4778      Para girişi var ama hacim sınırlı                                     
18.03.2026  VERTU          AL          38,64       -0.9738     -0.4023     0.4131      AL sinyali riskli – para çıkışı var                                   
18.03.2026  FORMT          AL          2,86        1.8619      0.7575      0.4068      Para girişi var ama hacim sınırlı                                     
18.03.2026  TUCLK          AL          4,60        2.1080      0.8238      0.3908      Para girişi var ama hacim sınırlı                                     
18.03.2026  MAKTK          AL          13,46       -1.1827     -0.4529     0.3829      AL sinyali riskli – para çıkışı var                                   
18.03.2026  TRHOL          AL          810,00      -1.3159     -0.5025     0.3819      AL sinyali riskli – para çıkışı var                                   
18.03.2026  LYDYE          AL          17380,00    -2.1382     -0.7433     0.3476      AL sinyali riskli – para çıkışı var                                   
