TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
24.03.2026  HEDEF          AL          118,00      0.0097      1.0043      103.9053    PGC çok küçük, oran şişmiş – dikkatli yorumla                         
24.03.2026  PATEK          AL          18,30       0.8306      2.3842      2.8703      Para girişi var, hacim güçlü destek sağlıyor                          
24.03.2026  UCAYM          AL          28,70       0.8178      1.9688      2.4076      Para girişi var, hacim güçlü destek sağlıyor                          
24.03.2026  OFSYM          AL          64,10       0.7468      0.9915      1.3276      Yükseliş hacimle destekleniyor                                        
24.03.2026  CVKMD          AL          30,98       0.1440      0.1285      0.8925      Orta düzey destek, yükseliş uyumlu ama zayıf                          
24.03.2026  ZRGYO          AL          21,94       3.8827      3.0207      0.7780      Yükseliş hacimle destekleniyor                                        
24.03.2026  KUVVA          AL          136,00      1.1107      0.7982      0.7187      Yükseliş hacimle destekleniyor                                        
24.03.2026  IZMDC          AL          6,65        4.2648      2.3472      0.5504      Yükseliş hacimle destekleniyor                                        
24.03.2026  BEGYO          AL          4,13        0.3032      0.1411      0.4655      Para girişi var ama hacim sınırlı                                     
24.03.2026  GUNDG          AL          735,50      -0.8471     -0.3595     0.4244      AL sinyali riskli – para çıkışı var                                   
24.03.2026  QUAGR          AL          2,97        -1.9674     -0.7531     0.3828      AL sinyali riskli – para çıkışı var                                   
24.03.2026  YAYLA          AL          22,48       0.1650      0.0601      0.3644      Para girişi var ama hacim sınırlı                                     
24.03.2026  ORGE           AL          66,25       0.8858      0.1793      0.2024      Para girişi var ama hacim sınırlı                                     
24.03.2026  RAYSG          AL          197,70      -1.3812     -0.2617     0.1895      AL sinyali riskli – para çıkışı var                                   
24.03.2026  ATSYH          AL          53,50       2.1040      0.3720      0.1768      Para girişi var ama hacim sınırlı                                     
24.03.2026  IZENR          AL          10,14       -1.2166     -0.1431     0.1176      AL sinyali riskli – para çıkışı var                                   
24.03.2026  BINHO          AL          8,44        2.2845      0.1941      0.0850      Para girişi var ama hacim sınırlı                                     
24.03.2026  DGNMO          AL          3,81        -2.9442     -0.2150     0.0730      AL sinyali riskli – para çıkışı var                                   
24.03.2026  TRGYO          AL          85,05       10.3415     0.7420      0.0717      Para girişi var ama hacim sınırlı                                     
24.03.2026  BAYRK          AL          4,80        182.5000    7.0973      0.0389      Para girişi var ama hacim sınırlı                                     
24.03.2026  PKENT          AL          151,40      -6.0323     -0.1484     0.0246      AL sinyali riskli – para çıkışı var                                   
24.03.2026  DCTTR          AL          8,90        145.3010    3.4680      0.0239      Para girişi var ama hacim sınırlı                                     
24.03.2026  SONME          AL          146,50      34.5000     0.7174      0.0208      Para girişi var ama hacim sınırlı                                     
24.03.2026  VKGYO          AL          2,61        -3.3792     -0.0583     0.0172      AL sinyali riskli – para çıkışı var                                   
24.03.2026  PAPIL          AL          15,40       -42.9796    -0.4690     0.0109      AL sinyali riskli – para çıkışı var                                   
24.03.2026  BIENY          AL          22,82       -47.7407    -0.4510     0.0094      AL sinyali riskli – para çıkışı var                                   
24.03.2026  GOKNR          AL          20,98       17.8102     0.0965      0.0054      Para girişi var ama hacim sınırlı                                     
24.03.2026  ASTOR          AL          191,80      -50.5210    0.0106      -0.0002     AL sinyali riskli – para çıkışı var                                   
24.03.2026  MAGEN          AL          50,95       12.8642     -0.2672     -0.0208     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  PAHOL          AL          1,50        -38.7981    0.8815      -0.0227     AL sinyali riskli – para çıkışı var                                   
24.03.2026  TUKAS          AL          2,35        5.7513      -0.2637     -0.0459     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  OZGYO          AL          1,99        -3.8179     0.2205      -0.0578     AL sinyali riskli – para çıkışı var                                   
24.03.2026  MEKAG          AL          7,83        -20.1366    1.3078      -0.0649     AL sinyali riskli – para çıkışı var                                   
24.03.2026  ZGYO           AL          28,20       0.3856      -0.0305     -0.0792     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  USAK           AL          1,65        -4.2319     0.5396      -0.1275     AL sinyali riskli – para çıkışı var                                   
24.03.2026  BYDNR          AL          36,50       -0.3424     0.0534      -0.1561     AL sinyali riskli – para çıkışı var                                   
24.03.2026  METRO          AL          5,55        -0.2295     0.0373      -0.1627     AL sinyali riskli – para çıkışı var                                   
24.03.2026  DENGE          AL          2,35        -0.9216     0.1753      -0.1902     AL sinyali riskli – para çıkışı var                                   
24.03.2026  EDATA          AL          14,46       1.5642      -0.3512     -0.2245     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  A1YEN          AL          31,12       -19.0377    4.4329      -0.2328     AL sinyali riskli – para çıkışı var                                   
24.03.2026  KRPLS          AL          8,40        0.4486      -0.1182     -0.2635     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  ZERGY          AL          22,26       -0.5820     0.1994      -0.3427     AL sinyali riskli – para çıkışı var                                   
24.03.2026  BAKAB          AL          39,98       -38.6452    14.1066     -0.3650     AL sinyali riskli – para çıkışı var                                   
24.03.2026  ZEDUR          AL          8,12        -3.9265     2.0946      -0.5335     AL sinyali riskli – para çıkışı var                                   
24.03.2026  KONYA          AL          3922,50     -1.1952     0.9362      -0.7833     AL sinyali riskli – para çıkışı var                                   
24.03.2026  MEYSU          AL          14,20       -2.6289     2.2110      -0.8410     AL sinyali riskli – para çıkışı var                                   
24.03.2026  BJKAS          AL          1,47        0.5427      -0.6712     -1.2367     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  INTEM          AL          268,50      0.4131      -0.5666     -1.3713     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  AYEN           AL          29,98       -3.7720     5.3385      -1.4153     AL sinyali riskli – para çıkışı var                                   
24.03.2026  MHRGY          AL          3,52        -1.1875     1.7403      -1.4655     AL sinyali riskli – para çıkışı var                                   
24.03.2026  PEKGY          AL          14,20       0.3348      -0.5576     -1.6656     Çelişkili sinyal – para girişi var ama hacim düşüyor                  
24.03.2026  OTTO           AL          318,25      -0.4339     1.7785      -4.0991     AL sinyali riskli – para çıkışı var                                   
