TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
25.03.2026  DENGE          SAT         2,32        0.2238      0.4940      2.2077      SAT sinyali riskli – para girişi var                                  
25.03.2026  BAGFS          SAT         37,50       -0.3108     -0.5165     1.6619      Para çıkışı var, hacim düşüşüyle destekleniyor                        
25.03.2026  KRDMB          SAT         51,00       -0.5295     -0.8132     1.5357      Para çıkışı var, hacim düşüşüyle destekleniyor                        
25.03.2026  COSMO          SAT         188,30      -0.2403     -0.1817     0.7562      Para çıkışı var, hacim düşüşüyle destekleniyor                        
25.03.2026  ALKIM          SAT         17,14       5.0430      2.1705      0.4304      SAT sinyali riskli – para girişi var                                  
25.03.2026  TMPOL          SAT         557,00      -1.4964     -0.4736     0.3165      Para çıkışı var ama hacim sınırlı                                     
25.03.2026  IHLGM          SAT         2,01        1.0993      0.2573      0.2340      SAT sinyali riskli – para girişi var                                  
25.03.2026  NUGYO          SAT         8,97        5.4173      1.0070      0.1859      SAT sinyali riskli – para girişi var                                  
25.03.2026  ESEN           SAT         3,93        -1.7951     -0.1802     0.1004      Para çıkışı var ama hacim sınırlı                                     
25.03.2026  ASELS          SAT         337,50      -2.1264     -0.1693     0.0796      Para çıkışı var ama hacim sınırlı                                     
25.03.2026  EGEEN          SAT         5715,00     2.0810      0.0346      0.0166      SAT sinyali riskli – para girişi var                                  
25.03.2026  DAPGM          SAT         14,79       -13.3244    -0.1260     0.0095      Para çıkışı var ama hacim sınırlı                                     
25.03.2026  CATES          SAT         47,20       -7.5217     -0.0474     0.0063      Para çıkışı var ama hacim sınırlı                                     
25.03.2026  VESTL          SAT         28,72       -80.6757    -0.2613     0.0032      Para çıkışı var ama hacim sınırlı                                     
25.03.2026  SONME          SAT         146,00      87.0000     -0.0477     -0.0005     SAT sinyali riskli – para girişi var                                  
25.03.2026  BLUME          SAT         48,96       3.8873      -0.0065     -0.0017     SAT sinyali riskli – para girişi var                                  
25.03.2026  KONYA          SAT         3920,00     -6.6045     0.0157      -0.0024     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  PARSN          SAT         81,60       -23.0256    0.1232      -0.0054     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  NTGAZ          SAT         12,03       -139.9784   1.4938      -0.0107     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  TUKAS          SAT         2,33        -4.9162     0.0567      -0.0115     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  DMSAS          SAT         8,65        3.5625      -0.0463     -0.0130     SAT sinyali riskli – para girişi var                                  
25.03.2026  KOTON          SAT         14,81       -11.9271    0.2039      -0.0171     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  ORGE           SAT         66,40       -15.6610    0.3626      -0.0232     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  BIENY          SAT         22,56       -10.2616    0.3744      -0.0365     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  QUAGR          SAT         3,03        1.7639      -0.0835     -0.0474     SAT sinyali riskli – para girişi var                                  
25.03.2026  IDGYO          SAT         3,80        -2.8538     0.1993      -0.0699     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  ALTNY          SAT         14,65       2.5706      -0.1809     -0.0704     SAT sinyali riskli – para girişi var                                  
25.03.2026  BASGZ          SAT         50,80       4.6818      -0.3518     -0.0751     SAT sinyali riskli – para girişi var                                  
25.03.2026  IMASM          SAT         3,68        -3.6349     0.3059      -0.0842     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  OZGYO          SAT         2,00        -3.6918     0.3108      -0.0842     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  FMIZP          SAT         296,50      -7.2183     0.6118      -0.0848     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  VKGYO          SAT         2,62        1.0301      -0.1077     -0.1046     SAT sinyali riskli – para girişi var                                  
25.03.2026  BEGYO          SAT         4,12        -2.3168     0.2588      -0.1117     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  DGATE          SAT         81,05       1.1998      -0.1585     -0.1321     SAT sinyali riskli – para girişi var                                  
25.03.2026  ZERGY          SAT         21,84       1.5082      -0.2034     -0.1349     SAT sinyali riskli – para girişi var                                  
25.03.2026  RAYSG          SAT         197,80      -1.4386     0.1960      -0.1362     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  OZRDN          SAT         33,88       -4.4533     0.6689      -0.1502     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  ALKA           SAT         10,74       2.6557      -0.4409     -0.1660     SAT sinyali riskli – para girişi var                                  
25.03.2026  SEGMN          SAT         53,00       -2.8453     0.5732      -0.2014     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  PAPIL          SAT         15,29       1.9604      -0.5046     -0.2574     SAT sinyali riskli – para girişi var                                  
25.03.2026  AHGAZ          SAT         22,08       1.5186      -0.4409     -0.2903     SAT sinyali riskli – para girişi var                                  
25.03.2026  YAYLA          SAT         22,40       -1.6238     0.5834      -0.3593     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
25.03.2026  KONTR          SAT         9,07        -3.8579     1.4316      -0.3711     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
