# Son Güncelleme: 22.07.2026 19:26:47
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
22.07.2026  GESAN          SAT         83,55       0.8070      6.2534      7.7493      SAT sinyali riskli – para girişi var                                  
22.07.2026  DGNMO          SAT         7,78        0.9167      1.7309      1.8882      SAT sinyali riskli – para girişi var                                  
22.07.2026  IHLAS          SAT         1,09        0.3879      0.5548      1.4302      SAT sinyali riskli – para girişi var                                  
22.07.2026  TEZOL          SAT         14,96       -0.3188     -0.4412     1.3840      Para çıkışı var, hacim düşüşüyle destekleniyor                        
22.07.2026  DUNYH          SAT         144,10      -0.5296     -0.7001     1.3219      Para çıkışı var, hacim düşüşüyle destekleniyor                        
22.07.2026  KOPOL          SAT         6,45        1.1096      0.9942      0.8960      SAT sinyali riskli – para girişi var                                  
22.07.2026  SEGYO          SAT         4,46        -1.1737     -0.8281     0.7056      Para çıkışı var, hacim düşüşüyle destekleniyor                        
22.07.2026  BYDNR          SAT         39,10       -1.2441     -0.7482     0.6014      Para çıkışı var, hacim düşüşüyle destekleniyor                        
22.07.2026  EMKEL          SAT         20,90       -1.2032     -0.6367     0.5292      Para çıkışı var, hacim düşüşüyle destekleniyor                        
22.07.2026  VAKFA          SAT         11,56       1.7056      0.8860      0.5195      SAT sinyali riskli – para girişi var                                  
22.07.2026  FORTE          SAT         104,30      -1.1715     -0.5575     0.4759      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  TERA           SAT         159,00      1.3292      0.5316      0.3999      SAT sinyali riskli – para girişi var                                  
22.07.2026  KRDMA          SAT         43,18       -1.0877     -0.3507     0.3224      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  MSGYO          SAT         6,17        1.1627      0.3144      0.2704      SAT sinyali riskli – para girişi var                                  
22.07.2026  ASUZU          SAT         53,70       -0.9362     -0.2290     0.2446      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  ATAGY          SAT         11,33       -2.4651     -0.5604     0.2273      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  PAPIL          SAT         13,95       -1.8476     -0.1859     0.1006      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  SUNTK          SAT         37,18       -4.3924     -0.2143     0.0488      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  KLGYO          SAT         4,73        -9.8050     -0.2190     0.0223      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  AVHOL          SAT         39,74       -12.1207    -0.1787     0.0147      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  MEKAG          SAT         3,28        -23.6000    -0.3007     0.0127      Para çıkışı var ama hacim sınırlı                                     
22.07.2026  PNSUT          SAT         11,63       1.2416      0.0116      0.0094      SAT sinyali riskli – para girişi var                                  
22.07.2026  DGATE          SAT         103,90      31.1163     0.0212      0.0007      SAT sinyali riskli – para girişi var                                  
22.07.2026  AKMGY          SAT         244,20      -1.5439     0.0079      -0.0051     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
22.07.2026  HUNER          SAT         3,69        -1.9476     0.0729      -0.0374     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
22.07.2026  GEDIK          SAT         6,77        2.0905      -0.1046     -0.0500     SAT sinyali riskli – para girişi var                                  
22.07.2026  ENDAE          SAT         16,94       -0.5000     0.0254      -0.0508     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
22.07.2026  KRDMD          SAT         41,96       -5.1465     0.2958      -0.0575     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
22.07.2026  PAMEL          SAT         82,35       9.0000      -0.6081     -0.0676     SAT sinyali riskli – para girişi var                                  
22.07.2026  PKENT          SAT         136,50      -43.5000    3.1041      -0.0714     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
22.07.2026  ALGYO          SAT         3,59        2.2374      -0.1998     -0.0893     SAT sinyali riskli – para girişi var                                  
22.07.2026  BURCE          SAT         40,74       -1.7889     0.1701      -0.0951     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
