# Son Güncelleme: 10.07.2026 19:22:03
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
10.07.2026  BRKSN          SAT         7,84        -0.1538     -0.5638     3.6646      Satış baskısı güçlü, hacim düşüşü sert                                
10.07.2026  CRDFA          SAT         36,50       -0.6697     -0.4867     0.7266      Para çıkışı var, hacim düşüşüyle destekleniyor                        
10.07.2026  TBORG          SAT         127,90      -1.0330     -0.7231     0.7000      Para çıkışı var, hacim düşüşüyle destekleniyor                        
10.07.2026  MOGAN          SAT         14,27       -0.6226     -0.2900     0.4657      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  QNBFK          SAT         47,00       -1.0000     -0.3732     0.3732      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  IHEVA          SAT         2,06        2.5588      0.9391      0.3670      SAT sinyali riskli – para girişi var                                  
10.07.2026  JANTS          SAT         16,44       7.8500      2.2867      0.2913      SAT sinyali riskli – para girişi var                                  
10.07.2026  RNPOL          SAT         2,50        -0.9576     -0.2541     0.2653      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  INFO           SAT         6,88        -4.4085     -0.5114     0.1160      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  KENT           SAT         361,00      -1.7143     -0.1088     0.0635      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  YYAPI          SAT         0,88        -1.3097     -0.0815     0.0622      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  MEGAP          SAT         2,06        5.5000      0.1916      0.0348      SAT sinyali riskli – para girişi var                                  
10.07.2026  TMSN           SAT         84,60       1.1132      0.0388      0.0348      SAT sinyali riskli – para girişi var                                  
10.07.2026  EYGYO          SAT         2,36        1.1568      0.0396      0.0343      SAT sinyali riskli – para girişi var                                  
10.07.2026  MNDTR          SAT         5,58        32.9167     0.2087      0.0063      SAT sinyali riskli – para girişi var                                  
10.07.2026  MERIT          SAT         17,38       -869.0000   -0.1845     0.0002      Para çıkışı var ama hacim sınırlı                                     
10.07.2026  ISKPL          SAT         6,35        -31.2505    1.3520      -0.0433     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
10.07.2026  YAPRK          SAT         11,51       -3.7869     0.3475      -0.0918     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
10.07.2026  BANVT          SAT         167,00      4.4362      -0.4344     -0.0979     SAT sinyali riskli – para girişi var                                  
10.07.2026  MAGEN          SAT         32,60       -3.8395     0.5427      -0.1413     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
10.07.2026  MAKTK          SAT         11,80       -6.2549     1.2904      -0.2063     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
10.07.2026  SAFKR          SAT         21,04       2.0561      -0.6179     -0.3005     SAT sinyali riskli – para girişi var                                  
10.07.2026  TEZOL          SAT         15,85       -0.9996     0.3056      -0.3058     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
10.07.2026  AZTEK          SAT         4,63        0.7828      -0.3990     -0.5098     SAT sinyali riskli – para girişi var                                  
10.07.2026  ARZUM          SAT         1,96        0.7380      -0.5039     -0.6827     SAT sinyali riskli – para girişi var                                  
