TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
02.04.2026  IZINV          SAT         68,60       0.5577      2.0998      3.7652      SAT sinyali riskli – para girişi var                                  
02.04.2026  TSGYO          SAT         6,50        0.2676      0.3658      1.3671      SAT sinyali riskli – para girişi var                                  
02.04.2026  SOKE           SAT         15,58       -0.5245     -0.4491     0.8561      Zayıf uyum, düşüş sınırlı                                             
02.04.2026  PASEU          SAT         118,60      -1.0789     -0.8981     0.8324      Zayıf uyum, düşüş sınırlı                                             
02.04.2026  ISSEN          SAT         7,55        -1.0502     -0.8648     0.8235      Zayıf uyum, düşüş sınırlı                                             
02.04.2026  CCOLA          SAT         68,35       -0.9044     -0.6607     0.7305      Para çıkışı var, hacim düşüşüyle destekleniyor                        
02.04.2026  ARTMS          SAT         42,66       -1.4880     -0.6852     0.4605      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  TERA           SAT         343,50      -0.6753     -0.2409     0.3567      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  OBAMS          SAT         8,41        -1.3735     -0.3428     0.2496      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  DOFRB          SAT         105,20      -2.1186     -0.4587     0.2165      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  SANEL          SAT         34,26       -1.2772     -0.2679     0.2097      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  REEDR          SAT         7,47        -2.8108     -0.5632     0.2004      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  VKFYO          SAT         32,18       0.5959      0.1064      0.1785      SAT sinyali riskli – para girişi var                                  
02.04.2026  BRLSM          SAT         14,78       -1.9495     -0.3119     0.1600      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  EMNIS          SAT         150,00      10.7500     0.9048      0.0842      SAT sinyali riskli – para girişi var                                  
02.04.2026  OTTO           SAT         322,50      -2.6204     -0.2204     0.0841      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  KLSER          SAT         25,42       -2.1525     -0.1715     0.0797      Para çıkışı var ama hacim sınırlı                                     
02.04.2026  RAYSG          SAT         192,50      -1.3257     0.0359      -0.0271     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  KRDMA          SAT         29,50       -28.1796    0.9030      -0.0320     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  OZYSR          SAT         45,02       -2.4149     0.1318      -0.0546     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  CGCAM          SAT         35,82       -5.2700     0.3505      -0.0665     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  TEHOL          SAT         17,05       6.7237      -0.6313     -0.0939     SAT sinyali riskli – para girişi var                                  
02.04.2026  PETKM          SAT         20,00       1.0820      -0.1614     -0.1492     SAT sinyali riskli – para girişi var                                  
02.04.2026  PAGYO          SAT         119,00      -1.9141     0.4149      -0.2168     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  ATAGY          SAT         12,00       1.2727      -0.4006     -0.3148     SAT sinyali riskli – para girişi var                                  
02.04.2026  DIRIT          SAT         28,30       -7.2917     2.5339      -0.3475     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  ALCTL          SAT         136,00      1.9133      -0.6987     -0.3652     SAT sinyali riskli – para girişi var                                  
02.04.2026  GOODY          SAT         14,80       -4.9192     2.5029      -0.5088     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  MMCAS          SAT         91,50       0.9157      -0.4866     -0.5314     SAT sinyali riskli – para girişi var                                  
02.04.2026  SKYMD          SAT         12,54       -6.2991     3.4863      -0.5535     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
02.04.2026  BAYRK          SAT         4,66        1.2979      -0.7817     -0.6023     SAT sinyali riskli – para girişi var                                  
02.04.2026  VESBE          SAT         6,99        -0.6040     1.1603      -1.9210     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
