# Son Güncelleme: 31.08.2026 20:33:38
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
31.08.2026  TATGD          SAT         17,81       -0.0093     -0.2959     31.7593     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
31.08.2026  GLRYH          SAT         3,20        0.0585      1.0173      17.3885     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
31.08.2026  MCARD          SAT         157,80      -0.0156     -0.0909     5.8309      Satış baskısı güçlü, hacim düşüşü sert                                
31.08.2026  PENTA          SAT         13,20       -0.0536     -0.2774     5.1731      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
31.08.2026  GLYHO          SAT         16,55       0.2919      1.3039      4.4666      SAT sinyali riskli – para girişi var                                  
31.08.2026  SOKE           SAT         12,78       0.9807      4.3560      4.4417      SAT sinyali riskli – para girişi var                                  
31.08.2026  EUREN          SAT         3,91        1.0064      3.3019      3.2807      SAT sinyali riskli – para girişi var                                  
31.08.2026  IHGZT          SAT         1,19        0.7953      1.6037      2.0164      SAT sinyali riskli – para girişi var                                  
31.08.2026  SANFM          SAT         10,39       0.1845      0.3469      1.8804      SAT sinyali riskli – para girişi var                                  
31.08.2026  ARENA          SAT         20,78       0.9708      1.2817      1.3201      SAT sinyali riskli – para girişi var                                  
31.08.2026  DENGE          SAT         2,34        0.9941      1.2947      1.3024      SAT sinyali riskli – para girişi var                                  
31.08.2026  BIENY          SAT         22,10       -0.6739     -0.6103     0.9057      Zayıf uyum, düşüş sınırlı                                             
31.08.2026  TUKAS          SAT         2,02        0.5024      0.4203      0.8366      SAT sinyali riskli – para girişi var                                  
31.08.2026  YKBNK          SAT         36,52       0.4772      0.3875      0.8120      SAT sinyali riskli – para girişi var                                  
31.08.2026  PEKGY          SAT         15,75       -1.2950     -0.9042     0.6982      Para çıkışı var, hacim düşüşüyle destekleniyor                        
31.08.2026  AKBNK          SAT         71,85       0.9992      0.5822      0.5827      SAT sinyali riskli – para girişi var                                  
31.08.2026  ALTNY          SAT         17,74       -1.3701     -0.7912     0.5774      Para çıkışı var, hacim düşüşüyle destekleniyor                        
31.08.2026  HLGYO          SAT         4,38        4.8480      2.6253      0.5415      SAT sinyali riskli – para girişi var                                  
31.08.2026  KLYPV          SAT         62,20       -0.8778     -0.4439     0.5057      Para çıkışı var, hacim düşüşüyle destekleniyor                        
31.08.2026  DESA           SAT         9,99        -1.6920     -0.7676     0.4536      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  IDGYO          SAT         3,02        -1.6077     -0.7134     0.4438      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  ASELS          SAT         386,25      1.0005      0.4210      0.4208      SAT sinyali riskli – para girişi var                                  
31.08.2026  BERA           SAT         13,60       -1.1511     -0.4702     0.4085      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  ISSEN          SAT         6,93        -0.9394     -0.3474     0.3698      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  VRGYO          SAT         1,79        -0.9711     -0.3553     0.3659      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  SARKY          SAT         25,06       -1.4649     -0.5118     0.3494      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  OTKAR          SAT         317,75      -0.6447     -0.2110     0.3273      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  OZKGY          SAT         13,55       -2.5345     -0.8028     0.3167      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  ELITE          SAT         27,24       -0.5417     -0.1585     0.2926      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  TRMET          SAT         144,70      -1.3280     -0.3777     0.2844      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  PASEU          SAT         241,20      0.7135      0.2028      0.2842      SAT sinyali riskli – para girişi var                                  
31.08.2026  BOBET          SAT         20,00       -3.3071     -0.8506     0.2572      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  TUCLK          SAT         3,90        -2.3625     -0.5994     0.2537      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  A1YEN          SAT         2,75        -1.0344     -0.2419     0.2339      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  INDES          SAT         11,87       -0.9951     -0.2300     0.2311      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  IZMDC          SAT         12,56       -1.0059     -0.2126     0.2113      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  GLRMK          SAT         169,60      -1.6024     -0.3386     0.2113      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  FENER          SAT         3,13        -0.3755     -0.0691     0.1839      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  YIGIT          SAT         21,68       0.9976      0.1815      0.1820      SAT sinyali riskli – para girişi var                                  
31.08.2026  OYLUM          SAT         7,17        0.4737      0.0859      0.1814      SAT sinyali riskli – para girişi var                                  
31.08.2026  DMRGD          SAT         11,70       1.6267      0.2907      0.1787      SAT sinyali riskli – para girişi var                                  
31.08.2026  NTHOL          SAT         42,84       -2.4118     -0.3942     0.1634      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  ULUFA          SAT         1,64        -2.1043     -0.3354     0.1594      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  SAHOL          SAT         93,20       1.8064      0.2484      0.1375      SAT sinyali riskli – para girişi var                                  
31.08.2026  AKSEN          SAT         79,40       -1.2660     -0.1599     0.1263      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  IZFAS          SAT         58,45       4.8911      0.6130      0.1253      SAT sinyali riskli – para girişi var                                  
31.08.2026  MNDRS          SAT         11,62       -3.8564     -0.4179     0.1084      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  DZGYO          SAT         7,06        -1.5727     -0.1655     0.1053      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  PKART          SAT         122,80      -5.6202     -0.5542     0.0986      Para çıkışı var ama hacim sınırlı                                     
31.08.2026  RTALB          SAT         2,87        -3.2219     -0.2091     0.0649      Para çıkışı var ama hacim sınırlı                                     
