# Son Güncelleme: 02.07.2026 19:46:57
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
02.07.2026  CGCAM          SAT         44,40       0.1964      0.7451      3.7935      SAT sinyali riskli – para girişi var                                  
02.07.2026  TATGD          SAT         19,49       -0.6824     -0.7732     1.1331      Zayıf uyum, düşüş sınırlı                                             
02.07.2026  UFUK           SAT         1682,00     -0.9869     -0.7749     0.7852      Para çıkışı var, hacim düşüşüyle destekleniyor                        
02.07.2026  POLTK          SAT         5280,00     1.0733      0.7612      0.7092      SAT sinyali riskli – para girişi var                                  
02.07.2026  BSOKE          SAT         36,96       -0.4697     -0.3042     0.6478      Para çıkışı var, hacim düşüşüyle destekleniyor                        
02.07.2026  DGATE          SAT         114,50      4.1677      2.5081      0.6018      SAT sinyali riskli – para girişi var                                  
02.07.2026  ISGYO          SAT         24,86       -1.1412     -0.5408     0.4739      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  ANELE          SAT         108,00      -0.8546     -0.3067     0.3589      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  INVES          SAT         709,00      -1.5466     -0.5078     0.3283      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  EDATA          SAT         18,36       -2.2054     -0.6807     0.3086      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  LINK           SAT         7,22        3.3387      0.5910      0.1770      SAT sinyali riskli – para girişi var                                  
02.07.2026  INDES          SAT         10,90       -1.6568     -0.2390     0.1443      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  BEGYO          SAT         4,13        -3.4848     -0.4206     0.1207      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  FORMT          SAT         2,20        -2.1586     -0.2593     0.1201      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  BESTE          SAT         33,20       -1.9642     -0.2005     0.1021      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  MAALT          SAT         1202,00     7.4630      0.6835      0.0916      SAT sinyali riskli – para girişi var                                  
02.07.2026  MEKAG          SAT         3,54        -6.8594     -0.3577     0.0521      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  VERTU          SAT         39,80       -3.2303     -0.1575     0.0488      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  AKSA           SAT         11,81       -1.9271     -0.0910     0.0472      Para çıkışı var ama hacim sınırlı                                     
02.07.2026  BANVT          SAT         175,00      0.8313      0.0323      0.0389      SAT sinyali riskli – para girişi var                                  
