TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
19.03.2026  ALKA           SAT         11,28       -0.9343     -0.7811     0.8361      Zayıf uyum, düşüş sınırlı                                             
19.03.2026  ISYAT          SAT         8,41        -0.9180     -0.7297     0.7948      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  OZSUB          SAT         22,16       -0.6947     -0.5478     0.7885      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  KLKIM          SAT         39,64       -1.1100     -0.8440     0.7603      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  RODRG          SAT         20,60       -1.1000     -0.7710     0.7010      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  KRONT          SAT         20,76       -1.1339     -0.7106     0.6267      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  BEGYO          SAT         4,21        -0.7601     -0.4709     0.6195      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  PEKGY          SAT         13,24       -1.0212     -0.6303     0.6172      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  PGSUS          SAT         177,50      -1.4151     -0.7592     0.5365      Para çıkışı var, hacim düşüşüyle destekleniyor                        
19.03.2026  TSGYO          SAT         6,77        -0.7746     -0.3750     0.4841      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  YEOTK          SAT         48,78       -1.2042     -0.4817     0.4000      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  SAYAS          SAT         42,48       -1.7761     -0.6480     0.3649      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  CMENT          SAT         339,00      -1.1667     -0.2476     0.2123      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  AKBNK          SAT         73,60       -2.8895     -0.6133     0.2122      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  BRLSM          SAT         15,60       -3.1190     -0.5433     0.1742      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  JANTS          SAT         16,90       -3.3786     -0.5383     0.1593      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  TUREX          SAT         7,49        -4.4548     -0.0185     0.0041      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  BOBET          SAT         19,20       -1.7326     -0.0050     0.0029      Para çıkışı var ama hacim sınırlı                                     
19.03.2026  GUNDG          SAT         647,50      -0.6989     0.0016      -0.0023     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
19.03.2026  KRDMA          SAT         30,18       58.1538     -0.2740     -0.0047     SAT sinyali riskli – para girişi var                                  
19.03.2026  BARMA          SAT         48,00       -2.7005     0.0325      -0.0120     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
19.03.2026  AYES           SAT         32,00       -1.2719     0.0429      -0.0337     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
19.03.2026  RAYSG          SAT         201,00      3.3442      -0.5497     -0.1644     SAT sinyali riskli – para girişi var                                  
19.03.2026  PNLSN          SAT         50,50       2.6506      -0.8632     -0.3257     SAT sinyali riskli – para girişi var                                  
19.03.2026  SDTTR          SAT         222,00      1.8862      -0.6681     -0.3542     SAT sinyali riskli – para girişi var                                  
19.03.2026  MAKTK          SAT         13,32       1.4196      -0.6473     -0.4560     SAT sinyali riskli – para girişi var                                  
19.03.2026  ALVES          SAT         2,98        1.4279      -0.6686     -0.4682     SAT sinyali riskli – para girişi var                                  
19.03.2026  USAK           SAT         1,63        1.2646      -0.6419     -0.5076     SAT sinyali riskli – para girişi var                                  
19.03.2026  YKSLN          SAT         3,24        1.0518      -0.5624     -0.5347     SAT sinyali riskli – para girişi var                                  
19.03.2026  GSRAY          SAT         1,11        0.5721      -0.3354     -0.5863     SAT sinyali riskli – para girişi var                                  
19.03.2026  OZATD          SAT         212,00      1.2559      -0.7941     -0.6323     SAT sinyali riskli – para girişi var                                  
19.03.2026  MOBTL          SAT         10,03       0.8690      -0.5815     -0.6691     SAT sinyali riskli – para girişi var                                  
19.03.2026  TCKRC          SAT         94,00       1.1167      -0.8383     -0.7507     SAT sinyali riskli – para girişi var                                  
19.03.2026  GOLTS          SAT         338,25      0.8126      -0.6842     -0.8419     SAT sinyali riskli – para girişi var                                  
19.03.2026  SUWEN          SAT         9,00        0.8331      -0.7342     -0.8813     SAT sinyali riskli – para girişi var                                  
19.03.2026  TEHOL          SAT         16,58       -0.7342     0.6524      -0.8886     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
19.03.2026  IHLGM          SAT         1,99        0.9858      -0.8761     -0.8888     SAT sinyali riskli – para girişi var                                  
19.03.2026  ERSU           SAT         21,96       0.8644      -0.7904     -0.9144     SAT sinyali riskli – para girişi var                                  
19.03.2026  BIOEN          SAT         17,03       0.5601      -0.5852     -1.0448     SAT sinyali riskli – para girişi var                                  
19.03.2026  TARKM          SAT         377,50      0.6680      -0.7620     -1.1406     SAT sinyali riskli – para girişi var                                  
19.03.2026  SKYMD          SAT         12,00       0.5076      -0.8534     -1.6813     SAT sinyali riskli – para girişi var                                  
19.03.2026  TRGYO          SAT         84,25       0.1372      -0.2960     -2.1564     SAT sinyali riskli – para girişi var                                  
19.03.2026  DOCO           SAT         8702,50     -0.2675     0.5940      -2.2202     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
