TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
27.03.2026  ARENA          SAT         25,04       0.3433      4.4166      12.8667     SAT sinyali riskli – para girişi var                                  
27.03.2026  KLYPV          SAT         56,55       0.3752      4.5156      12.0358     SAT sinyali riskli – para girişi var                                  
27.03.2026  VESTL          SAT         28,44       -0.1404     -0.3825     2.7246      Satış baskısı güçlü, hacim düşüşü sert                                
27.03.2026  DMRGD          SAT         4,24        -0.1849     -0.4883     2.6406      Satış baskısı güçlü, hacim düşüşü sert                                
27.03.2026  KLSYN          SAT         9,90        0.6412      1.5953      2.4880      SAT sinyali riskli – para girişi var                                  
27.03.2026  ISSEN          SAT         7,30        1.5311      2.8631      1.8699      SAT sinyali riskli – para girişi var                                  
27.03.2026  RAYSG          SAT         193,00      -0.2288     -0.2532     1.1067      Zayıf uyum, düşüş sınırlı                                             
27.03.2026  BSOKE          SAT         33,12       -0.3729     -0.4085     1.0955      Zayıf uyum, düşüş sınırlı                                             
27.03.2026  AKFIS          SAT         41,08       -1.2210     -0.9420     0.7715      Para çıkışı var, hacim düşüşüyle destekleniyor                        
27.03.2026  PRZMA          SAT         16,40       -1.1485     -0.7414     0.6456      Para çıkışı var, hacim düşüşüyle destekleniyor                        
27.03.2026  HTTBT          SAT         36,92       0.8231      0.3911      0.4751      SAT sinyali riskli – para girişi var                                  
27.03.2026  KSTUR          SAT         2760,00     2.1429      1.0088      0.4708      SAT sinyali riskli – para girişi var                                  
27.03.2026  MEYSU          SAT         13,27       0.3327      0.1479      0.4447      SAT sinyali riskli – para girişi var                                  
27.03.2026  MAKIM          SAT         15,51       2.2477      0.9318      0.4146      SAT sinyali riskli – para girişi var                                  
27.03.2026  IHYAY          SAT         1,68        -0.5857     -0.2321     0.3963      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  ATSYH          SAT         52,00       2.8000      0.9779      0.3492      SAT sinyali riskli – para girişi var                                  
27.03.2026  DURKN          SAT         18,03       -1.5016     -0.4491     0.2990      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  ERBOS          SAT         180,90      -2.0000     -0.5864     0.2932      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  FORTE          SAT         107,20      0.7572      0.2108      0.2785      SAT sinyali riskli – para girişi var                                  
27.03.2026  EGPRO          SAT         28,52       5.1862      1.3281      0.2561      SAT sinyali riskli – para girişi var                                  
27.03.2026  ULUFA          SAT         4,37        -1.3177     -0.3019     0.2291      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  CCOLA          SAT         68,35       -1.7252     -0.3436     0.1992      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  MEKAG          SAT         7,25        -1.2316     -0.2227     0.1808      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  MERCN          SAT         16,20       0.2376      0.0341      0.1435      SAT sinyali riskli – para girişi var                                  
27.03.2026  TRCAS          SAT         39,40       -3.1706     -0.4476     0.1412      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  QNBTR          SAT         277,25      -0.9835     -0.1357     0.1380      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  KBORU          SAT         17,70       -2.8748     -0.3590     0.1249      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  DUNYH          SAT         104,20      -1.2178     -0.1496     0.1228      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  EMKEL          SAT         23,24       -1.4311     -0.1601     0.1118      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  UFUK           SAT         1640,00     -3.8820     -0.3592     0.0925      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  ATATP          SAT         145,30      1.1098      0.0837      0.0754      SAT sinyali riskli – para girişi var                                  
27.03.2026  ENTRA          SAT         10,28       9.2887      0.6606      0.0711      SAT sinyali riskli – para girişi var                                  
27.03.2026  CIMSA          SAT         49,10       -2.3765     -0.0956     0.0402      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  CANTE          SAT         1,63        9.3169      0.2549      0.0274      SAT sinyali riskli – para girişi var                                  
27.03.2026  TEZOL          SAT         17,35       3.6863      0.0765      0.0207      SAT sinyali riskli – para girişi var                                  
27.03.2026  MOGAN          SAT         11,52       -1.9799     -0.0380     0.0192      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  PATEK          SAT         17,82       -13.8653    -0.1174     0.0085      Para çıkışı var ama hacim sınırlı                                     
27.03.2026  TRGYO          SAT         84,65       255.1000    -0.2433     -0.0010     SAT sinyali riskli – para girişi var                                  
27.03.2026  IZENR          SAT         9,70        -0.9143     0.0029      -0.0031     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
27.03.2026  AKFGY          SAT         2,72        -171.1321   1.3907      -0.0081     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
27.03.2026  KUVVA          SAT         130,40      1.7068      -0.0200     -0.0117     SAT sinyali riskli – para girişi var                                  
27.03.2026  FONET          SAT         5,25        2.7771      -0.0489     -0.0176     SAT sinyali riskli – para girişi var                                  
