# Son Güncelleme: 24.07.2026 20:06:40
TARIH       SEMBOL         ANA SINYAL  SON FIYAT   PGC ORAN    HACIM ORAN  HACIM/PGC   ACIKLAMA                                                              
24.07.2026  TUPRS          SAT         304,25      0.0525      0.3235      6.1597      PGC çok küçük, oran şişmiş – dikkatli yorumla                         
24.07.2026  DESA           SAT         9,65        0.1441      0.4597      3.1906      SAT sinyali riskli – para girişi var                                  
24.07.2026  ODAS           SAT         8,52        0.6634      0.8145      1.2278      SAT sinyali riskli – para girişi var                                  
24.07.2026  OTTO           SAT         183,50      -0.5394     -0.5748     1.0656      Zayıf uyum, düşüş sınırlı                                             
24.07.2026  KARTN          SAT         212,60      -0.6411     -0.6209     0.9686      Zayıf uyum, düşüş sınırlı                                             
24.07.2026  BURCE          SAT         40,54       -0.4802     -0.4424     0.9211      Zayıf uyum, düşüş sınırlı                                             
24.07.2026  GMTAS          SAT         45,56       0.1691      0.1347      0.7965      SAT sinyali riskli – para girişi var                                  
24.07.2026  EGEEN          SAT         5450,00     0.5554      0.4313      0.7765      SAT sinyali riskli – para girişi var                                  
24.07.2026  KFEIN          SAT         8,92        0.3529      0.2597      0.7359      SAT sinyali riskli – para girişi var                                  
24.07.2026  GENTS          SAT         6,08        -1.1029     -0.7969     0.7225      Para çıkışı var, hacim düşüşüyle destekleniyor                        
24.07.2026  DOHOL          SAT         21,18       2.7258      1.8249      0.6695      SAT sinyali riskli – para girişi var                                  
24.07.2026  CELHA          SAT         23,60       -1.0004     -0.6086     0.6084      Para çıkışı var, hacim düşüşüyle destekleniyor                        
24.07.2026  ALARK          SAT         105,60      -0.9547     -0.5205     0.5452      Para çıkışı var, hacim düşüşüyle destekleniyor                        
24.07.2026  PENGD          SAT         10,40       0.6997      0.3772      0.5390      SAT sinyali riskli – para girişi var                                  
24.07.2026  CIMSA          SAT         49,64       -0.5951     -0.2815     0.4730      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  AGHOL          SAT         33,90       -0.7740     -0.3375     0.4360      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  LINK           SAT         6,28        -0.7499     -0.3112     0.4150      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ULAS           SAT         23,76       -0.8306     -0.3381     0.4071      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  AYEN           SAT         35,14       -1.3203     -0.4934     0.3737      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  AYGAZ          SAT         270,25      2.2197      0.7922      0.3569      SAT sinyali riskli – para girişi var                                  
24.07.2026  BOSSA          SAT         6,85        -1.3940     -0.4387     0.3147      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ULUUN          SAT         9,25        -1.0310     -0.3213     0.3117      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  SUMAS          SAT         335,00      -1.3182     -0.3855     0.2924      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  POLHO          SAT         21,42       -1.3392     -0.3649     0.2725      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  OSTIM          SAT         1,72        -2.7436     -0.7141     0.2603      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ALBRK          SAT         8,06        -1.3912     -0.3410     0.2451      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  KLYPV          SAT         60,65       -2.7687     -0.6604     0.2385      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  BIGTK          SAT         290,00      -2.0902     -0.4956     0.2371      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ALKA           SAT         9,09        -0.8088     -0.1733     0.2143      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  LXGYO          SAT         13,04       -1.0982     -0.2136     0.1945      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  PRKAB          SAT         35,24       -1.7396     -0.3217     0.1849      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  HRKET          SAT         96,40       -3.3426     -0.5873     0.1757      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ALFAS          SAT         46,00       -1.0911     -0.1689     0.1548      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  AEFES          SAT         20,96       -1.5356     -0.2289     0.1490      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  RAYSG          SAT         172,00      -1.2714     -0.1786     0.1405      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  GLRYH          SAT         3,04        -3.3266     -0.4012     0.1206      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  MNDRS          SAT         10,93       -3.2554     -0.2919     0.0897      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  SOKM           SAT         53,10       -9.0069     -0.6381     0.0708      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  DAPGM          SAT         9,52        -11.6289    -0.6015     0.0517      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  GENKM          SAT         12,18       -6.6809     -0.3351     0.0502      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ARDYZ          SAT         69,50       -2.1377     -0.1024     0.0479      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  RGYAS          SAT         202,00      -6.3521     -0.2575     0.0405      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  VKGYO          SAT         2,64        -5.8534     -0.2317     0.0396      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  DAGI           SAT         9,20        -3.1170     -0.1229     0.0394      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  OBAMS          SAT         5,21        -0.3673     -0.0120     0.0328      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  SODSN          SAT         8,45        -10.0000    -0.2722     0.0272      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  LYDYE          SAT         13500,00    15.0364     0.1550      0.0103      SAT sinyali riskli – para girişi var                                  
24.07.2026  KLSER          SAT         25,66       -28.8788    -0.2942     0.0102      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  CVKMD          SAT         38,14       -4.7190     -0.0150     0.0032      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  ENJSA          SAT         105,40      338.5625    0.3251      0.0010      SAT sinyali riskli – para girişi var                                  
24.07.2026  DOFER          SAT         30,18       -40.0909    -0.0291     0.0007      Para çıkışı var ama hacim sınırlı                                     
24.07.2026  XU100          SAT         13943,87    0.0000      0.0000      0.0000      Belirgin yön yok, nötr sinyal                                         
24.07.2026  HEKTS          SAT         2,99        -4.0311     0.0472      -0.0117     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  ADESE          SAT         0,91        -1.1157     0.0171      -0.0154     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  CANTE          SAT         1,28        -49.2192    1.0281      -0.0209     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  MOBTL          SAT         14,46       -3.3900     0.0782      -0.0231     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  EUREN          SAT         4,11        -2.1821     0.0556      -0.0255     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  SKYMD          SAT         14,51       -1.6629     0.0559      -0.0336     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  SAYAS          SAT         47,60       -9.8168     0.4095      -0.0417     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  VAKFA          SAT         11,56       1.8113      -0.0833     -0.0460     SAT sinyali riskli – para girişi var                                  
24.07.2026  ENTRA          SAT         4,46        -9.0876     0.4631      -0.0510     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  GLYHO          SAT         16,91       -5.4349     0.3201      -0.0589     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  EGGUB          SAT         99,05       -1.6710     0.1000      -0.0598     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  ALKIM          SAT         16,86       -4.7217     0.3047      -0.0645     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  TURGG          SAT         27,34       1.9069      -0.1604     -0.0841     SAT sinyali riskli – para girişi var                                  
24.07.2026  ERBOS          SAT         164,80      -1.3307     0.1222      -0.0918     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  EKSUN          SAT         6,61        -1.8581     0.1907      -0.1026     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  OTKAR          SAT         327,00      -4.3592     0.4659      -0.1069     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  OBASE          SAT         44,44       -1.5499     0.1667      -0.1075     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  HDFGS          SAT         2,73        2.1930      -0.2478     -0.1130     SAT sinyali riskli – para girişi var                                  
24.07.2026  TKNSA          SAT         17,50       -3.6042     0.4491      -0.1246     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  AHSGY          SAT         20,00       -2.0741     0.2621      -0.1264     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  ARZUM          SAT         1,82        1.6275      -0.2078     -0.1277     SAT sinyali riskli – para girişi var                                  
24.07.2026  ADEL           SAT         30,12       -1.3604     0.2069      -0.1521     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  GEDZA          SAT         29,12       -2.2787     0.3515      -0.1543     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  SANEL          SAT         72,65       0.8974      -0.1744     -0.1944     SAT sinyali riskli – para girişi var                                  
24.07.2026  LMKDC          SAT         23,66       2.0416      -0.4330     -0.2121     SAT sinyali riskli – para girişi var                                  
24.07.2026  AHGAZ          SAT         35,40       0.8517      -0.1919     -0.2253     SAT sinyali riskli – para girişi var                                  
24.07.2026  AVGYO          SAT         15,66       -11.5153    2.8627      -0.2486     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  RUZYE          SAT         9,50        -31.8356    8.2609      -0.2595     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  DERHL          SAT         11,46       -4.1326     1.1184      -0.2706     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  KBORU          SAT         26,40       1.9026      -0.5811     -0.3054     SAT sinyali riskli – para girişi var                                  
24.07.2026  MARKA          SAT         78,75       2.0784      -0.6381     -0.3070     SAT sinyali riskli – para girişi var                                  
24.07.2026  KAYSE          SAT         4,08        1.3544      -0.4341     -0.3205     SAT sinyali riskli – para girişi var                                  
24.07.2026  IZMDC          SAT         12,16       -3.9417     1.2864      -0.3264     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  DGGYO          SAT         38,30       0.6720      -0.2558     -0.3807     SAT sinyali riskli – para girişi var                                  
24.07.2026  PAHOL          SAT         1,42        -4.0224     1.5343      -0.3815     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  ICUGS          SAT         6,00        1.7188      -0.6855     -0.3988     SAT sinyali riskli – para girişi var                                  
24.07.2026  ELITE          SAT         31,56       0.8897      -0.4235     -0.4760     SAT sinyali riskli – para girişi var                                  
24.07.2026  GEREL          SAT         35,90       1.0198      -0.6245     -0.6123     SAT sinyali riskli – para girişi var                                  
24.07.2026  SERNT          SAT         8,93        -0.7302     0.4472      -0.6124     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  DURDO          SAT         5,01        -5.2195     3.2098      -0.6150     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  BLCYT          SAT         21,06       0.9194      -0.5699     -0.6199     SAT sinyali riskli – para girişi var                                  
24.07.2026  EKIZ           SAT         66,90       0.9714      -0.6765     -0.6964     SAT sinyali riskli – para girişi var                                  
24.07.2026  USAK           SAT         1,42        -1.2966     1.2439      -0.9594     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  BMSCH          SAT         13,24       0.2000      -0.2200     -1.0999     SAT sinyali riskli – para girişi var                                  
24.07.2026  KARSN          SAT         10,89       0.2848      -0.3408     -1.1964     SAT sinyali riskli – para girişi var                                  
24.07.2026  EKOS           SAT         6,03        0.4341      -0.6113     -1.4082     SAT sinyali riskli – para girişi var                                  
24.07.2026  SEGMN          SAT         49,90       0.4164      -0.6314     -1.5164     SAT sinyali riskli – para girişi var                                  
24.07.2026  OZGYO          SAT         2,14        -4.7768     7.7338      -1.6190     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  TATGD          SAT         19,51       -1.9544     3.6463      -1.8657     Çelişkili sinyal – para çıkışı var ama hacim artıyor                  
24.07.2026  NTGAZ          SAT         11,33       -0.0757     0.2262      -2.9878     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
24.07.2026  SARKY          SAT         25,76       0.0277      -0.1361     -4.9176     SAT sinyali riskli – para girişi var                                  
24.07.2026  BIZIM          SAT         25,00       0.0667      -0.5200     -7.7999     PGC çok küçük, oran şişmiş – dikkatli yorumla                         
24.07.2026  BAGFS          SAT         24,56       -0.0087     0.2875      -32.9146    PGC çok küçük, oran şişmiş – dikkatli yorumla                         
24.07.2026  PNLSN          SAT         46,92       0.0150      -0.5300     -35.3216    PGC çok küçük, oran şişmiş – dikkatli yorumla                         
